"HAWKHURST HENSILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,255,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.29,1.98,3.62,1.24,2.22,2.83,3.38,2.15,3.52,1.29,3.77,
February,0.57,0.93,2.39,4.09,0.90,4.02,2.64,3.45,1.33,0.79,1.89,
March,1.65,1.43,1.92,1.92,1.74,1.07,0.35,4.12,1.67,0.02,1.53,
April,2.15,1.39,2.86,2.13,2.91,3.31,3.93,1.24,2.68,1.08,2.15,
May,1.80,1.70,0.47,3.01,4.28,2.61,1.83,0.71,2.76,1.82,2.90,
June,1.24,0.01,1.10,0.61,1.96,0.18,3.25,5.05,3.33,1.74,1.32,
July,3.58,0.39,3.06,0.81,3.64,3.59,1.80,3.56,1.04,1.29,3.26,
August,1.75,1.23,2.37,1.36,3.17,1.30,2.58,4.11,1.68,2.01,3.67,
September,3.42,0.71,2.96,2.40,2.97,2.29,0.64,4.38,0.47,0.75,3.76,
October,1.49,0.95,1.58,6.51,4.77,3.37,2.23,2.42,7.20,3.89,2.11,
November,1.33,1.56,1.83,2.22,3.71,3.25,7.55,2.93,4.05,8.94,5.51,
December,3.02,1.82,3.20,3.29,4.32,3.98,0.81,5.11,2.89,7.79,2.99,
Total,25.29,14.10,27.36,29.59,36.59,31.80,30.99,39.23,32.62,31.41,34.86,
Calc annual,25.29,14.10,27.36,29.59,36.59,31.80,30.99,39.23,32.62,31.41,34.86,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
