LARGS (STEVENSON INST.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS204597,Long,-4.866625,Lat,55.797115,Elevation,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5215/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,0.59,3.85,5.57,7.18,4.58,5.17,3.23,5.38,7.55,7.57,5.99,2.71,0.86,7.52,5.25,5.13,3.37,6.65,6.01,9.02,5.11,3.93,4.86,5.2,3.07,5.37,2.66,3.56,5.57,5.87,1.76,
February,,,,,,,,,,0.01,0.2,4.89,0.02,4.74,0.48,5.21,2.75,6.22,2.65,6.89,1.64,5.01,1.74,4.95,1.7,6.37,3.68,1,4.73,5.17,4.81,3.22,1.91,2.19,6.47,3.18,1.54,4.08,4.61,2.07,
March,,,,,,,,,,1.19,1.79,1.18,3.12,3.13,3.19,1.99,4.08,2.3,3.9,4.16,3.8,2.71,4.63,2.64,0.95,3.66,2.77,4.17,4.96,3.33,3.01,3.55,3.48,1.14,3.44,1.69,3.04,4.8,2.47,3.1,
April,,,,,,,,,,1.09,1.55,2.28,3.97,2.54,5.33,3.01,1.37,2.22,0.35,3.15,2.79,1.43,2.67,4.22,3.01,2.23,2.62,5.85,3.63,6.62,3.58,2.14,1.97,3.29,2.23,4.53,1.3,2.08,2.11,,
May,,,,,,,,,,3.31,2.02,4.29,2.36,3.14,3.43,0.86,2.61,1.66,3.81,1.37,0.95,2.69,3.48,3.24,3.08,4.17,0.88,4.17,2.27,1.82,1.3,1.99,1.97,2.37,3.67,3.98,2.85,1.84,3.87,,
June,,,,,,,,,,2.36,2.56,5.15,1.74,2.78,3.3,3.07,2.57,3.65,6.61,2.39,1.16,1.41,2.32,4.25,3.7,3.91,3.29,3.62,4.41,1.2,2.53,1.74,3.27,1.55,3.72,4.12,3.52,3.16,2.98,,
July,,,,,,,,,,2.38,2,4.9,3.63,4.7,3.31,2.44,5.8,4.95,4.99,5.67,3.1,3.59,4.21,2.24,2.95,3.35,3.8,4.06,4.32,2.05,5.56,3.21,3.61,3.72,4.36,1.34,4.63,6.2,4.75,,
August,,,,,,,,,,13.91,4.86,2,3.59,4.16,4.23,1.95,3.41,3.2,3.33,2.35,2.03,4.62,6.05,6.66,4.01,2.23,3.14,0,5.7,4.67,5.57,4.02,4.64,4.42,6.07,1.38,5.07,4.8,4.78,,
September,,,,,,,,,,0.99,4.25,1.65,4.52,1.05,5.51,5.97,4.2,3.94,4.95,4.43,4.59,1.97,6.4,3.43,5.94,5.6,7.91,4.58,7.25,2.29,9.35,3.78,3.65,5.28,6.82,4.46,4.66,2.72,3.93,,
October,,,,,,,,,,4.34,6.69,4.34,6.81,2.96,7.46,9.99,4.95,2.14,9.88,4.07,5.14,4.03,6.95,8.88,6.71,5.93,0.19,2.27,7.38,7.59,4.84,1.59,8.68,4.41,8.79,4.56,2.94,5.74,3.23,,
November,,,,,,,,,,10.86,6.82,7.65,4.12,4.53,1.79,6.25,4.22,0.91,9.05,7.65,6.61,4.57,0.91,3.43,7.24,0.37,7.28,6.06,3.85,6.36,3.79,6.25,2.86,7.22,8.42,2.62,2.39,3.3,2.3,,
December,,,,,,,,,,10.94,5.47,4.34,7.33,2,9.57,4.09,6.62,2.43,4.6,3.09,6.31,2.06,7.28,2.61,5.55,5.06,5.49,2.64,7.67,8.24,1.57,7.36,4.79,4.89,5.84,7.69,6.35,6.48,7.33,,
Total,,,,,,,,,,51.97,42.06,48.24,48.39,40.31,52.77,48.06,47.96,41.17,61.69,51.21,40.83,34.95,54.16,51.8,49.97,46.25,47.7,44.43,65.19,54.45,49.84,43.71,46.03,43.55,65.2,42.21,41.85,50.77,48.23,,
