"STEEPLE ASTON HILL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1061,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.30,2.58,3.08,1.89,3.10,1.62,3.88,2.55,4.06,1.21,3.50,
February,0.80,0.44,3.21,4.99,0.39,3.28,2.18,3.37,2.19,0.51,0.53,
March,2.11,1.09,2.00,1.82,1.12,0.43,0.44,3.00,2.07,0.07,1.70,
April,5.66,1.17,3.13,2.41,3.48,2.30,3.08,1.40,0.87,1.43,2.38,
May,2.69,1.71,1.23,1.37,6.36,3.42,2.52,1.24,0.46,1.98,1.62,
June,2.95,0.27,1.17,0.43,2.36,0.07,2.94,3.94,1.93,1.11,1.12,
July,4.09,0.36,5.65,1.88,3.61,4.55,1.72,3.73,2.54,1.44,3.34,
August,1.40,1.89,4.96,2.14,2.20,2.68,1.14,3.88,2.26,1.39,2.34,
September,1.66,1.65,2.02,3.06,4.14,3.51,1.20,5.31,0.86,0.28,3.54,
October,1.91,1.31,0.61,4.19,3.82,3.08,2.39,1.95,3.80,3.75,1.51,
November,1.15,1.80,1.60,1.58,2.22,2.11,5.30,2.46,3.38,7.18,3.72,
December,2.66,1.67,3.67,3.03,5.43,2.10,0.42,3.04,2.49,6.23,3.16,
Total,29.38,15.94,32.33,28.79,38.23,29.15,27.21,35.87,26.91,26.58,28.46,
Calc annual,29.38,15.94,32.33,28.79,38.23,29.15,27.21,35.87,26.91,26.58,28.46,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,
