"ESKDALEMUIR (MONKINGSHAW KNOWE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5040/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,-999.00,5.53,8.61,6.31,8.54,8.08,5.12,,
February,,,,,9.19,3.83,0.50,6.17,7.04,6.20,,
March,,,,,5.92,5.83,5.50,5.75,2.99,7.23,,
April,,,,,2.89,2.40,11.20,4.10,7.75,7.15,,
May,,,,,7.14,1.31,3.30,2.76,3.32,2.36,,
June,,,,,5.51,7.94,5.69,8.33,1.58,6.99,,
July,,,,,4.81,4.79,5.47,4.48,3.37,7.51,,
August,,,,,2.27,5.90,0.03,10.35,4.28,8.95,,
September,,,,,7.59,10.90,5.85,8.42,2.97,14.12,,
October,,,,,6.96,1.03,1.94,7.52,7.27,5.79,,
November,,,,-999.00,0.61,12.06,10.20,5.98,7.20,4.90,,
December,,,,7.32,3.65,7.20,3.12,9.33,12.66,2.40,,
Total,,,,-999.00,62.07,71.80,59.11,81.73,68.51,78.72,,
Calc annual,0.00,0.00,0.00,7.32,62.07,71.80,59.11,81.73,68.51,78.72,,
Difference,NaN,NaN,NaN,-1006.32,-0.00,0.00,0.00,0.00,0.00,-0.00,,
