ELLESBOROUGH (THE SPRINGS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,985,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.35,,,,,,,,,,,
February,1.65,,,,,,,,,,,
March,0.02,,,,,,,,,,,
April,3.19,,,,,,,,,,,
May,2.81,,,,,,,,,,,
June,1.57,,,,,,,,,,,
July,4.60,,,,,,,,,,,
August,6.15,,,,,,,,,,,
September,2.36,,,,,,,,,,,
October,0.79,,,,,,,,,,,
November,3.14,,,,,,,,,,,
December,0.84,,,,,,,,,,,
Total,28.47,,,,,,,,,,,
Calc annual,28.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
