"FORDINGBRIDGE WOOD GREEN",,,,,,,,,,,,
Grid ref,SU172174,Long,-1.756492,Lat,50.955776,,,,,,,
Station no,RR1671,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,3.85,,,,,,,,,,,
February,3.60,,,,,,,,,,,
March,0.80,,,,,,,,,,,
April,2.30,,,,,,,,,,,
May,2.85,,,,,,,,,,,
June,2.00,,,,,,,,,,,
July,2.90,,,,,,,,,,,
August,3.55,,,,,,,,,,,
September,1.30,,,,,,,,,,,
October,2.84,,,,,,,,,,,
November,2.88,,,,,,,,,,,
December,4.20,,,,,,,,,,,
Total,33.07,,,,,,,,,,,
Calc annual,33.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
