SHOTTON PUMPING STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ407383,Long,-1.369397,Lat,54.738031,Elevation,402,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,1.63,,,4.32,2.97,1.2,1.9,1.64,,,3.14,2.85,4.12,2.01,1.22,2.01,1.36,2.19,4.01,2.83,1.85,4.82,2.28,3.41,2.42,3.54,0.91,3.63,1.49,1.67,8.89,0.73,2.02,1.38,2.49,1,2.57,1.84,3.37,1.82,1.63,3.08,4.91
February,,,,,,,,,1.35,,,0.29,3.8,4.16,1.57,2.64,,,1.4,1.02,1.89,0.99,1.1,2.18,0.38,3.14,3.58,2.95,1.37,0.81,2.45,6.33,1.89,0.59,1.78,1.56,0.36,2.48,1.24,0.45,3.65,2.78,0.58,1.78,2.21,2.44,1.97,2.51,4.34,0.58,2.89
March,,,,,,,,,1.32,,2.62,0.77,1.61,1.62,0.95,1.73,,,2.3,0.14,2.91,0.92,2.61,1.89,2.76,0.93,2.14,3.38,0.24,2.79,2.06,2.23,0.74,0.79,0.69,0.34,1.35,4.44,0.89,1.04,0.91,4.25,1.74,0.09,1.39,1.6,0.82,1.18,3.46,0.93,2.15
April,,,,,,,,,1.14,,4.07,1.12,1.5,2.08,2.03,3.05,,,0.96,1.31,2.08,3.14,1.32,0.86,3.96,2.56,1.46,2.24,0.12,1.44,1.46,1.09,1.16,0.83,2.36,1.67,2.02,2.98,1.38,1.84,2.1,1.33,1.46,2.57,0.36,0.84,0.89,0.42,1.77,1.82,0.81
May,,,,,,,,,1.36,,3.63,1.5,1.1,3.3,5.74,3.29,,,1.3,1.23,1.39,2.58,4.63,1.65,1.14,0.91,2.08,3.04,3.17,1.29,1.09,2,1.34,2.55,1.63,2.4,2.34,2.02,1.19,0.7,2.27,5.29,1.69,2.17,2.66,1.44,0.56,1.48,3.38,0.41,1.81
June,,,,,,,,,0.21,,0.71,0.71,1.46,1.05,2.72,0.18,,,5.18,2.19,1.15,3.6,1.49,1.72,2.24,2.86,3.51,1.27,3.25,2.33,1.15,1.05,1.14,1.58,2.56,2.13,2.27,2.23,3.96,0.62,1.15,1.1,0.63,2.83,1.73,2.85,3.74,2.02,3.24,1.63,0.31
July,,,,,,,,,3.81,,6,1.8,4.5,1.99,5.12,3.06,,,1.83,2.41,5.9,4.92,2.88,1.86,1.99,0.98,3.82,2.25,3.08,2.39,5.79,0.57,3.57,2,2.07,2.37,4.13,2.05,1.1,2.07,3.24,1.53,0.99,2.84,2.15,1.4,3.01,3.67,2.76,1.74,4.68
August,,,,,,,,,1.62,,1.73,5.14,2.73,3.55,2.65,5.13,,,3.41,2.01,3.98,2.61,3.06,0.46,3.02,1.61,2.06,1.21,1.84,2.24,1.47,2.95,1.86,4.91,2.04,3.9,3.72,0.21,5.23,2.31,5.19,5.26,2.37,3.93,5.9,0.82,7.37,3.62,2.56,0.24,3
September,,,,,,,,,3.32,,1.45,0.69,4.88,1.48,2.07,3.24,,,0.81,0.95,3.71,5.14,2.19,1.52,1.56,5.71,2.62,1.69,2.12,2.03,1.87,0.61,3.52,3.59,4.93,1.65,4.37,1.72,2.44,0.75,3.61,1.01,5.47,1.25,1.95,1.22,2.32,3.66,1.61,0.99,2
October,,,,,,,,,1.94,,2.83,1.86,2.14,2.49,3.89,2.08,,,3.42,2.34,2.18,1.21,3.51,3.64,3.12,4.29,1.6,2.23,3.77,6.62,3.52,3.77,2.8,1.8,2.81,3.78,1.73,0.79,1.6,2.68,1.4,1.66,2.89,1.38,4.55,1.29,1.47,1.79,1.64,1.26,8.77
November,,,,,,,,,0.52,,0.83,2.95,1.04,4.23,1.34,2.38,,,2.6,2.81,3.86,2.5,0.96,4.13,2.79,4.66,3.26,2.53,2.56,3.32,4.09,3.35,0.74,2.85,4.57,1.17,5.53,1.99,1.54,4.14,6.67,5.85,3.59,1.45,4.16,1.99,1.07,1.99,0.71,3.68,3.23
December,,,,,,,,,2.4,,4.04,1.58,4.36,2.95,2.79,3.65,,,1.85,2.94,2.1,1.02,1.06,1.62,4.64,2.45,1.74,5.04,3.01,1.36,2.99,0.42,2.16,1.35,1.49,1.38,2.95,1.72,2.23,2.58,2.85,3.33,2.42,0.96,2.15,3.11,2.18,1.18,3.82,3.66,2.63
Total,,,,,,,,,20.62,,,22.73,32.09,30.1,32.77,32.07,,,28.2,22.2,35.27,30.64,26.03,23.54,28.96,32.29,31.88,30.66,26.38,31.44,30.22,27.78,23.34,26.38,27.84,25.98,32.26,24.3,31.69,19.91,35.06,34.77,26.32,22.25,31.78,20.84,28.77,25.34,30.92,20.02,37.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Jan/Feb estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947Feb adjusted for snow on record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
