"MASHAM MOOR, BREARY BANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3414,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.25,2.02,5.70,6.31,2.73,5.75,3.00,2.85,3.34,5.19,,
February,4.59,3.30,2.73,2.07,4.13,6.22,4.80,0.74,4.47,2.80,,
March,0.87,2.11,4.35,7.11,2.49,1.23,4.78,2.58,1.53,5.11,,
April,3.70,1.21,0.30,4.14,1.28,1.32,1.68,2.12,1.13,2.09,,
May,2.23,1.51,2.58,2.65,1.99,2.00,2.98,2.33,3.02,1.52,,
June,2.39,3.03,6.84,1.91,2.90,0.75,1.84,2.84,0.67,1.20,,
July,2.59,0.33,5.14,1.49,2.54,4.93,2.12,1.41,5.44,2.27,,
August,4.46,2.61,5.46,1.38,1.68,3.88,2.48,7.79,2.52,2.63,,
September,0.27,2.54,2.23,1.96,1.50,0.50,2.78,1.12,8.04,1.13,,
October,4.12,4.23,3.15,2.77,2.31,1.62,7.54,5.19,3.34,4.40,,
November,3.87,5.52,2.67,3.12,6.14,2.59,4.99,2.41,2.48,4.16,,
December,4.48,6.27,4.09,1.99,9.39,8.61,2.76,1.92,5.85,5.72,,
Total,38.82,34.68,45.24,36.90,39.08,39.40,41.75,33.30,41.83,38.22,,
Calc annual,38.82,34.68,45.24,36.90,39.08,39.40,41.75,33.30,41.83,38.22,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
