FLEETWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD337479,Long,-3.0110584,Lat,53.922973,Elevation,25,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,4.39,1.74,2.37,2.97,3.45,1.39,4.41,1.64,3.14,1.6,4.42,1.03,3.07,4,1.86,3.79,2.11,2.49,3.38,3.82,3.35,4.49,2.9,3.14,2.87,2.55,3.44,2.73,7.16,1.43,5.4,3.65,4.23,2,3.42,1.93,3.97,2.39,3.97,,
February,3.35,1.73,1.39,2.54,3.25,1.03,3.86,1.8,1.98,1.39,3.33,3.05,1.65,1.24,2.95,3.63,3.83,1.28,3.37,1.3,2.2,0.25,3.91,5.24,0.79,4.68,3.93,1.39,3.83,1.24,0.37,3,0.06,3.03,0.08,3.41,2.07,5.17,1.17,,
March,0.66,3.4,2.6,2.82,1.81,2.42,3.16,3.29,2.56,2.23,1.13,1.2,4.66,3.1,3.36,1.34,1.65,2.18,1.41,4.65,4.24,2.4,1.97,1.71,1.33,1.08,1.22,2.13,2.1,0.45,2.73,0.83,2.09,2.17,1.82,0.89,1.88,1.48,1.35,,
April,1.89,1.91,1.35,1.54,2.22,2.67,1.32,1.14,2.89,2.79,1.82,2.34,0.45,2.95,0.79,1.95,2.36,1.91,1.34,1.35,4.4,1.52,2.27,2.78,1.69,2.01,0.65,1.07,1.02,1.26,1.65,2.1,2.93,1.78,2.26,2.22,0.52,3.17,0.36,,
May,1.88,1.22,2.2,2.88,2.21,0.78,3.56,3.81,3.26,1.47,2.22,1.38,1.52,1.86,2.18,1.34,2.17,2.86,2.57,1.71,3.78,1.25,1.87,2.57,2.7,4,1.76,1.62,0.42,1.82,1,1.57,4.93,2.32,3.18,1.05,0.8,1.66,2.98,,
June,2.21,1.77,1.8,1.71,0.75,1.99,1.63,6.83,2.22,2.09,1.94,2.58,4.39,1.64,1.18,1.22,2.59,2.32,1.65,0.97,3.01,0.66,2.68,0.54,2.16,0.2,0.99,1.94,5.16,1.4,1.11,6.83,1.87,1.08,2.52,3.12,3.47,2.5,3.8,,
July,2.34,1.93,2.62,3.95,1.04,1.64,1.73,3.01,3.26,4.89,3.25,0.5,4.51,1.18,4.9,3.03,1.8,0.75,3.37,1.18,4.51,1.48,4.64,4.03,2.66,1.88,3.17,1.67,2.67,2.33,3.1,3.42,4.9,2.21,2.67,1.26,2.38,2.08,2.37,,
August,4.99,3.46,2.53,5.13,2.87,3.54,3.4,3.77,5.13,2.89,4.12,3.36,5.68,0.89,2.53,3.37,4.15,4.68,3.39,3.61,2,5.76,5.38,7.13,4.04,3.38,2.94,3.9,4.11,3.96,7.05,3.49,1.83,2.8,4.18,1.82,2.45,2.11,1.79,,
September,2.09,1.16,1.24,5.44,2.4,3.05,1.05,0.63,4.64,2.73,0.43,3.99,1.29,3.05,2.54,0.45,2.7,1.83,9.19,1.99,2.37,1.63,2.61,3.97,5.13,3.49,3,4.19,1.62,2.48,2.19,2.29,4.13,0.81,4.11,6.5,4.3,2.22,1.43,,
October,5.38,3.54,3.06,7.38,2.56,2.78,6.07,4.45,2.55,5.2,2.73,3.57,4.31,2.97,1.35,1.04,6.75,6.59,3.41,2.93,2.18,1.16,0.69,4.59,3.65,5.17,2.97,2.02,5.83,6.24,5.68,2.65,6.26,5.12,5.85,6.41,1.92,1.88,9.27,,
November,3.25,3.86,2.38,3.08,2.64,3.79,2.77,3.92,3.31,1.03,5,3.63,3.1,4.27,4.24,1.34,3.52,3.44,2.75,1.64,1.61,2.84,2.05,5.21,1.94,2.48,5.08,1.49,6.84,7.05,4.97,7.3,2.41,2.44,1.91,3.98,4.08,1.83,4.9,,
December,4.41,3.52,2.8,2.58,2.59,1.14,2.68,4.87,3.97,6.11,2.43,6.25,3.2,2.61,5.03,5.68,2.32,1.76,6.62,5.31,2.69,4.58,4.48,3,5.85,2.58,0.78,0.79,3.17,6.97,4.36,2.68,2.22,0.59,5.23,2.19,4.55,1.94,4.01,,
Total,36.84,29.24,26.34,42.02,27.79,26.22,35.64,39.16,38.91,34.42,32.82,32.88,37.83,29.76,32.91,28.18,35.95,32.09,42.45,30.46,36.34,28.02,35.45,43.91,34.81,33.5,29.93,24.94,43.93,36.63,39.61,39.81,37.86,26.35,37.23,34.78,32.39,28.43,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 Nov gauge moved to Memorial Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
