BARCALDINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM958415,Long,-5.321151,Lat,56.521065,Elevation,50,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,10.12,8,3.31,6.88,6.28,,,,,,,9.07,12.4,14.2,2.7,12.23,6.29,14.41,9.11,10.2,4.89,3.68,9.89,11.09,4.01,0.86,0.18,9.02,8.29,7.41,5,10.55,5.96,9.09,7.47,6.48,7.76,6.06,5.19,8.22,4.14,3.94,8.4,7.33,2.22,4.76
February,,,,,,10.38,7.97,1.75,8.77,1.22,,,,,,,4.65,5.7,7.26,3.15,0.11,7.23,0.08,6.8,2.12,9.08,3.99,5.05,6.69,10.16,2.88,5.24,4.73,7.93,2.82,6.72,6.33,0.08,6.66,8.11,7.6,5.15,3.53,4.1,5.83,3.01,2.15,6.06,2.69,2.83,4.32
March,,,,,,5.2,1.34,3.47,2.88,4.27,,,,,,,6.89,4.95,5.01,1.8,3.66,1.38,4.83,4.07,4.11,5.61,3.97,1.1,11.37,5.38,5.48,2.2,3.7,4.44,2.35,5.84,2.64,2.23,7.13,3.18,4.48,4.72,5.8,2.39,5.04,1.61,2.37,8.04,1.3,6.09,2.88
April,,,,,,6.94,2.79,2.94,2.4,6.1,,,,,,,2.69,7.39,3.18,2.59,1.78,3.08,5.21,5.13,3.34,3.15,2.29,1.58,0.83,3.03,2.31,3.84,3.17,6.31,4.11,3.2,2.8,7.91,3.97,8.85,5.76,4.79,3.15,4.5,2.91,5.21,2.55,2.98,3.42,5.4,5.23
May,,,,,,0.85,5.58,2.54,3.47,1.32,,,,,,,3.3,3.42,0.82,4.82,2.59,3.37,3.44,2.28,6.17,0.56,2.59,2.5,4.49,1.76,2.89,2.27,2.82,4.99,5.28,5.17,1.11,3.49,1.78,3.98,1.72,0.71,2.15,5.17,4.1,3.14,5.28,1.7,5.75,2.74,2.85
June,,,,,,1.93,2.31,4.83,2.51,8.31,,,,,,,3.35,5.21,5.36,4.01,4.73,6.73,1.53,4.89,2.63,4.45,3.01,5.12,7.29,3.62,1.07,1.48,5.12,6.89,5.53,5.2,5.72,6.12,3.99,2.04,5.91,2.91,4.4,0.85,5.16,3.89,3.61,4.17,1.99,4.15,4.47
July,,,,,,6.12,3.19,1.79,2.14,2.07,,,,,,,4.57,3.51,5.93,5.12,2.93,5.01,6.32,4.9,4.19,4.08,6.99,6.75,7.33,9.2,3.65,5.66,6.8,3.89,2.22,4.97,4.91,6.58,3.6,3.41,7.43,4.18,4.35,8.62,4.7,1.23,6.66,6.47,2.81,8.08,4.44
August,,,,,,2.64,5.31,7.38,5.76,6.63,,,,,,,6.69,5.41,6.73,7.67,8.25,2.44,4.65,8.22,7.02,6.18,5.8,3.57,3.81,3.51,4.51,8.27,10.24,10.72,4.31,3.49,6,0.05,6.39,6.42,8.57,4.94,5.34,6.89,5.33,1.75,4.78,6.05,5.87,4.09,4.13
September,,,,,,2.27,2.7,8.14,8.09,6.33,,,,,,,5.74,7.07,4.92,4.95,3.41,2.13,5.85,1.05,9.76,8.96,2.89,5.69,6.91,3.98,4.77,3.31,8.3,6.44,5.04,8.49,8.35,7.78,11.08,4.02,10.45,5.49,4.95,10.39,8.53,7.95,7.1,4.8,6.59,2.8,3.98
October,,,,,,2.73,6.71,13.99,9.75,3.52,,,,,,,7.64,8.15,9.89,9.96,9.42,7.05,10.41,4.57,11.72,11.51,8.75,3.47,12.6,1.84,6.59,5.82,8.71,15.71,5.06,6.82,0.19,6.57,11.84,8.07,8.47,4.02,6.22,5.25,12.93,6.07,5.32,10.88,8.81,7.72,2.72
November,,,,,,3.69,10.99,12.1,6.2,5.38,,,,,,,7.77,5.87,10.46,10.25,8.15,9.55,8.94,4.33,3.26,5.15,4.8,1.34,14.73,11.8,10.9,5.27,2.69,4.51,4.79,0.59,6.26,9.45,5.21,8.33,6.63,7.9,2.64,12.81,11.92,2.77,5.6,3.14,2.33,7.87,6.42
December,,,,,,7.74,7.68,4.47,7.3,11.69,,,,,,,5.72,0.58,7.78,17.12,9.15,7.97,9.85,2.47,10.2,4.58,11.12,2.7,7.22,3.79,8.24,7.34,13.45,6.13,2.68,6.89,7.74,3.06,9.51,13.31,3.61,11.89,9.74,7.62,12.1,8.5,11.93,8.88,7.14,10.49,9.41
Total,,,,,,60.61,64.57,66.71,66.15,63.12,,,,,,,68.08,69.66,81.54,74.14,66.41,62.23,75.52,57.82,74.72,68.2,59.88,48.76,94.36,62.08,54.15,50.88,78.75,86.25,51.6,62.38,62.6,59.28,80.25,77.19,77.11,64.46,58.33,73.78,86.77,49.27,61.29,71.57,56.03,64.48,55.61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No of est for Snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
