"HURSLEY, MERDON MANOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,657/1,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,4.35,
February,,,,,,,,,,,1.12,
March,,,,,,,,,,,1.43,
April,,,,,,,,,,,2.71,
May,,,,,,,,,,,1.73,
June,,,,,,,,,,,0.44,
July,,,,,,,,,,,2.13,
August,,,,,,,,,,,3.44,
September,,,,,,,,,,,3.40,
October,,,,,,,,,,,1.83,
November,,,,,,,,,,,5.81,
December,,,,,,,,,,,3.55,
Total,,,,,,,,,,,31.94,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.94,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,
