KILLESHANDRA CASTLE HAMILTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IH3170007300,Long,-7.517125,Lat,54.014109,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,1.03,1.46,1.94,4.63,2.76,1.55,1.23,2.1,3.11,3.48,3.87,2.71,5.18,3.16,2.81,4.47,0.99,2.57,3.06,3.63,1.56,5.24,6.47,2.23,,,,3.63,4.02,1.2,,3.39,3.2,3.23,2.85,5.76,4.92,6.49,1.99,,,,3.94,4.68,,,,5.16,4.21,3.98
February,,0.22,1.61,3.52,4.07,0.38,1.58,2.24,2.92,1.78,2.06,0.95,1.13,4.9,3.55,2.15,2.58,2.31,1.94,0.57,5.57,3.71,3.51,1.19,2.86,,,,4.54,1.51,2.96,,5.33,5.28,0.35,4.9,2.98,2.08,4.71,4.01,,,,2.86,0.26,,,,1.97,2.57,3.97
March,,1.41,0.71,1.19,2.18,4.04,4.39,4.21,0.8,1.39,0.56,2.58,1.82,7.47,2.88,3.97,2.79,3.29,3.39,2.63,2.47,2.28,5.87,1.96,1.88,,,,0.54,2.38,4.25,,1.65,2.3,0.58,0.67,1.73,3.64,3.41,0.49,,,,2.81,2.2,,,,2.29,3.22,4.97
April,,3.55,0.59,1.09,4.63,1.85,1.64,3.58,3.1,3.01,1.75,3.21,2.84,1.6,1.34,0.98,1.67,3.08,1.46,4.12,1.96,2.26,0.9,2.26,0.74,,,,1.38,1.47,1.67,,1.5,3.23,2.36,3.72,1.83,1.9,2.29,0.94,,,,1.72,3.36,,,,0.17,1.8,3.55
May,,2.6,5.15,2.35,2.42,0.9,0.66,1.44,2.4,3.44,3,2.03,2.99,2.99,2.2,1,3.12,2.9,2.49,0.55,2.99,2.67,1.86,3.24,1.03,,,,1.37,2.19,3.38,,1.43,0.76,8.33,5.79,3.4,1.24,1.32,2.74,,,,1.96,2.48,,,,3.99,1.6,2.16
June,,2.34,2.54,2.6,2.26,0.76,2.81,5.15,1.92,1.35,2.61,2.71,2,1.02,1.28,1.21,1.09,5.48,1.6,0.7,4.47,2,3.18,2.65,1.75,,,,2.09,4.18,1.23,,1.48,0.56,3.03,1.03,2.75,3.85,5.52,2.06,,,,2.79,1.61,,,,4.24,2.68,1.34
July,,1.3,2.61,2.65,4.82,4.39,7.33,1.82,0.71,0.5,1.45,0.79,2.57,4.46,4.83,2.03,2.25,1.31,0.9,1.55,3.95,2.81,4.01,1.27,2.03,,,,4.16,0.76,3.35,,4.31,1.4,4.57,3.52,3.78,4.21,1.95,3.56,,,,1.97,1.87,,,,5.66,4.69,3.29
August,,7.8,6.69,3.8,3.54,5.73,2.48,4.67,3.74,3.24,3.83,4.23,1.94,3.8,4.82,4.71,2.36,2.9,2.1,1.26,6.2,2.09,4.31,0.78,4.64,,,,1.83,2.2,1.13,,3.85,5.81,5.58,1.69,3.44,4.59,5.02,5.06,,,,1.72,4.32,,,,3.17,1.79,0.61
September,,2.77,3.85,1.82,0.18,0.44,4.64,1.29,3.36,3.38,2.01,3.51,2.2,4.33,2.91,1.23,1.38,1.53,5.14,1.93,1.07,1.69,0.47,2.92,1.08,,,,3.69,3.57,1.92,,2.72,4.87,4.89,2.89,2.76,5.17,3.09,1.93,,,,0.49,6.18,,,,2.19,2.12,2.54
October,,3.69,2.25,2.96,4.25,3.4,1.77,3.07,2.05,2.12,3.15,3.35,0.64,4.96,2.57,2.17,5.83,3.71,0.66,5.06,1.86,2.8,1.7,3.07,1.53,,,,4.3,1.09,2.15,,2.26,5.68,3,3.52,3.39,3.11,5.33,4.33,,,,2.15,5.07,,,,6.23,2.55,5.53
November,6.25,2.31,4.08,1.83,2.11,3.74,1.14,2.63,2.38,3.06,4.27,4.8,3.62,1.5,1.99,2.72,1.64,2.24,2.96,1.72,3.2,4.33,2.94,2.63,3.35,,,,4.46,1.77,1.69,,1.11,3.5,3.64,2.47,4.35,2.82,5.31,4.69,,,,1.52,1.51,,,,5.53,6.85,2.96
December,1.82,5.19,2.4,3.65,2.95,4.5,3.72,5.59,2.56,4.62,3.48,2.83,2.43,2.58,2.35,2.48,2.61,3.01,3.37,3.67,3.06,5.38,5.69,3.14,5.01,,,,5.46,7.42,3.48,,4.96,3.03,4.42,2.51,1.36,2.29,3.84,7.18,,,,2.11,5.7,,,,4.43,3.22,4.8
Total,,34.21,33.94,29.4,38.04,32.89,33.71,36.92,28.04,31,31.65,34.86,26.89,44.79,33.88,27.46,31.79,32.75,28.58,26.82,40.43,33.58,39.68,31.58,28.13,,,,37.45,32.56,28.41,,33.99,39.62,43.98,35.56,37.53,39.82,48.28,38.98,,,,26.04,39.24,,,,45.03,37.3,39.7
