FORFAR LILYFIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO467508,Long,-2.870758,Lat,56.645963,Elevation,270,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,4.25,3.93,2.47,1.15,4.42,1.97,0.69,3.1,1.55,1.91,2.23,2.25,1.4,4.62,5.94,1.77,2.77,1.98,3,4.02,3.81,3.14,2.1,4.91,1.98,2.73,2.25,6.64,,,,
February,,,,,,,,,,2.67,3.88,1.64,1.32,4.15,4.25,1.08,1.37,1.66,1.04,0.64,3.13,1.18,2.34,1.03,3.73,6.67,2.86,0.99,2.58,2.19,1.84,0.71,3.07,7.75,1.37,4.82,4.84,,,,
March,,,,,,,,,,1.78,1.74,1.96,0.96,3.91,2.35,3.22,1.39,1.46,3.86,4.95,1.88,1.42,1.9,5.03,4.54,2.11,3.7,3.64,1.15,2.32,2.28,2.56,2.33,1.59,0.69,1.18,1.22,,,,
April,,,,,,,,,,3.74,1.45,3.07,3.15,1.33,1.68,2.06,0.73,3.34,0.84,3.64,2.22,0.94,0.11,2.84,0.66,0.59,1.9,1.24,0.91,3.16,1.95,1.2,1.89,2.75,1.5,4.09,2.73,,,,
May,,,,,,,,,,3.54,2.1,1.94,2.15,1.68,2.33,1.91,5.43,4.46,1.54,3.35,1.56,1.27,1.83,5.31,1.59,0.83,3.19,2.12,3.46,0.94,3.68,3.13,0.99,1.77,4.28,3.76,2.99,,,,
June,,,,,,,,,,1.33,2.11,1.75,1.53,1.57,0.8,1.35,0.62,4.55,1.17,0.57,1.09,0.65,2.62,2.06,0.63,1.28,2.63,1.11,0.77,1.34,1.05,0.45,1.19,0.88,1.62,0.71,3.03,,,,
July,,,,,,,,,,1.84,2.35,2.43,2.85,5.92,1.17,1.81,1.78,2.61,1.81,2.4,3.5,1.27,3.27,0.27,2.46,3.03,6.3,2.11,4.81,0.39,3.15,2.03,2.82,1.53,4.5,1.56,2.87,,,,
August,,,,,,,,,,1.04,3.2,4.14,3.41,4.66,5.21,3.59,4.92,2.95,3.25,1.54,5.5,1.35,3.71,1.38,2.13,2.68,4.28,6.27,2.05,2.57,2.97,3.2,1.68,4.36,3.07,2.12,2.42,,,,
September,,,,,,,,,,3.39,1.79,1.75,1.53,3.33,2.56,1.21,1,0.92,4.02,1,0.76,0.77,3.16,2.84,0.49,1.11,1.13,1.33,3.45,1.07,1.68,1.02,2.2,2.8,3.58,3.33,5.06,,,,
October,,,,,,,,,,1.43,3.16,2.31,1.47,6.24,0.71,2.62,3.88,4.91,3.4,3.22,1.75,1.94,4.21,1.78,3.58,5.28,4.49,2.46,2.49,1.43,3.74,2.06,1.36,2.63,4.65,2.68,5.57,,,,
November,,,,,,,,,,3.21,3.7,1.59,5.4,1.09,0.76,5.98,4.43,2.31,2.07,0.41,2.84,3.89,2.31,1.71,3.8,2.01,5.34,2.91,2.29,5.5,2.48,2.79,1.26,2.87,2.55,0.74,6.8,,,,
December,,,,,,,,,,3.76,3.81,3.68,4.42,3.58,2.08,1.57,1.85,3.98,4,4.37,4.24,6.35,2.79,0.83,7.08,7.89,4.93,1.03,1.71,6.13,4.47,1.61,2.1,3.55,4.42,3.03,0.38,,,,
Total,,,,,,,,,,31.98,33.22,28.73,29.34,41.88,25.87,27.09,30.5,34.7,28.91,28.32,30.72,22.43,32.87,31.02,32.46,36.25,42.73,28.21,29.69,30.85,32.43,22.86,25.8,34.46,34.96,30.27,44.55,,,,
