"ARBROATH, KEPTIE ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.96,0.93,1.14,2.67,3.06,1.59,2.76,2.63,,,,
February,2.25,3.87,1.51,2.89,1.75,2.72,1.50,1.06,,,,
March,2.11,2.62,1.66,1.97,2.88,2.11,2.73,1.69,,,,
April,2.67,0.78,2.73,1.61,1.49,2.65,1.09,1.60,,,,
May,0.80,1.67,2.21,1.35,1.65,2.98,2.63,1.33,,,,
June,1.53,1.96,3.24,2.08,0.37,0.85,1.15,0.72,,,,
July,3.55,3.05,3.54,4.24,4.90,0.79,3.69,1.68,,,,
August,0.59,3.94,1.30,2.94,1.55,1.52,1.29,2.55,,,,
September,3.34,3.06,1.69,1.74,1.68,3.53,2.23,2.89,,,,
October,2.24,3.44,3.06,1.56,1.43,1.52,3.28,0.91,,,,
November,2.71,3.27,3.42,1.69,1.47,1.77,2.26,2.55,,,,
December,1.66,2.00,4.77,1.37,2.64,1.14,2.37,1.64,,,,
Total,24.41,30.59,30.27,26.11,24.87,23.17,26.98,21.25,,,,
Calc annual,24.41,30.59,30.27,26.11,24.87,23.17,26.98,21.25,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,NaN,NaN,,
