"FARLINGTON RESERVOIRS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,681/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,,3.33,,
February,,,,,,,,,,3.68,,
March,,,,,,,,,,3.25,,
April,,,,,,,,,,0.88,,
May,,,,,,,,,,0.71,,
June,,,,,,,,,,0.19,,
July,,,,,,,,,,3.66,,
August,,,,,,,,,,0.07,,
September,,,,,,,,,,1.61,,
October,,,,,,,,,,4.33,,
November,,,,,,,,,,8.09,,
December,,,,,,,,,,2.44,,
Total,,,,,,,,,,32.24,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.24,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
