FULBOURN-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL512565,Long,0.210291,Lat,52.186024,Elevation,37,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,,2.02,2.56,0.93,1.9,1.57,2.41,1.05,1.5,1.03,2.14,2.47,0.57,0.56,1.85,1.6,1.29,2.73,0.99,0.65,0.68,1.48,1.06,2.72,2.16,1.54,2.69,1.01,1.25,1.56,2.95,2.1,1.96,2.26,1.41,2.47,1.28,1.83,1.96,3.04,1.32,1.71,1.52,0.71,1.15,0.86,1.6,2.44,2.77,2.33,3.1,
February,,,,,,,,,,,1.04,0.01,2.13,2.37,1.5,0.27,0.62,2.14,0.85,1.21,3.31,0.81,1.18,0.51,2.63,1.21,1.86,1.29,1.06,0.27,1.97,0.72,1.05,0.56,1.22,2.15,2.73,0.53,0.8,2.7,0.36,0.36,1.53,2.35,0.77,2.28,2.33,2.8,1.04,0.58,0.43,1.67,0.28,1.22,0.28,1.65,1.79,2.47,0.32,0.5,
March,,,,,,,,,,,2.31,1.55,1.1,0.34,0.66,1.58,3.06,2.69,1.62,1.07,0.45,2.24,0.98,2.16,1.51,2.33,1.67,0.92,1.64,2.69,0.66,1.48,2.28,1.11,3.24,1.3,2.96,1.83,0.61,2.12,1.68,0.76,1.36,1.74,0.45,0.77,0.25,1.62,1.36,0.04,1.36,0.18,1.27,1.61,1.26,0.37,0.47,2.53,0.38,1.26,
April,,,,,,,,,,,1,0.9,1.52,0.11,1.5,0.98,0.88,1.68,1.44,2.42,1.05,2.52,0.92,1.67,0.79,1.83,1,2.92,2.52,1.61,2.3,0.77,0.14,1.47,0.64,0.89,1.36,1.68,2.87,1.98,3.15,1.34,2.4,1.32,2.46,2.08,2.52,1.67,0.71,1.09,1.82,2.29,2.26,1.34,1.59,2.32,1.2,2.49,0.2,2.25,
May,,,,,,,,,,,1.69,2.98,1.37,0.64,2.27,0.54,0.31,1.27,2.35,1.73,1.66,1,3.16,3.97,1.57,1.51,1.34,2.9,1.32,1.41,2.13,1.24,1.19,2.65,1.18,1.53,1.92,0.91,1.78,0.41,2.42,0.66,1.8,1.33,3.71,2.2,1.84,0.59,1.8,1.42,2.53,2.59,4.19,1.89,0.61,0.66,0.94,2.08,1.93,1.01,
June,,,,,,,,,,2.31,2.11,2.97,4.03,0.92,2.19,1.28,2.61,2.52,3.16,1.1,2.71,2.08,3.84,3.78,1.31,3.28,3.48,2.94,1.02,3.16,1.37,2.64,2.9,1.76,1.54,1.84,1.41,2,0.46,1.33,1.48,0.59,0.96,0.79,1.87,0.53,2.5,2.63,2.42,0.98,0.76,1.67,0.52,2.71,0.94,2.44,2.75,1.57,0.69,1.39,
July,,,,,,,,,,4.39,3.02,,3.5,3.1,3.68,3.92,0.88,0.98,1.14,1.61,1.29,3.01,0.99,4.86,2.74,1.45,2.53,1.83,2.9,2.67,1.76,1.02,2,1.41,1.48,3.41,2,4.06,3.31,3.51,3.73,0.25,4.16,2.62,3.31,2.77,2.95,2.05,2.8,1.97,2.92,3.85,2.61,1.12,1.11,0.57,4.91,1.83,1.44,1.71,
August,,,,,,,,,,2.45,1.47,3.61,3.56,3.68,2.87,5.08,2.7,2.83,1.78,1.84,2.55,2.31,3.51,3.11,1.93,2.32,0.88,2.14,1.63,2.06,2.24,1,6.88,1.37,1.01,2.51,2.45,3.45,0.79,2.05,1.08,1.14,2.14,3.29,2.36,1.91,1.16,2.59,2.12,0.7,1.92,2.74,2.68,1.18,1.73,1.74,0.63,0.78,2.77,2.63,
September,,,,,,,,,,3.14,0.31,1.23,2.93,1.05,1.66,0.73,4.97,2.57,0.2,2.19,0.65,1.7,0.55,2.24,1.47,1.64,0.87,0.61,1.67,2.35,1.22,1.27,1.72,1.63,0.69,1.44,1.21,1.37,5.6,0.96,1.95,1.2,2.27,2.11,2.4,2.97,2.09,3.59,0.59,0.17,3.56,2.31,1.81,1.91,1.72,4.43,3.1,2.09,4.29,1.51,
October,,,,,,,,,,3.96,1.66,4.29,4.51,2.89,2.02,2.2,3.05,0.94,2.52,1.85,2.26,2.52,1.36,5.29,1.18,1.55,3.31,2.14,1.19,3.39,1.71,1.91,1.82,3.06,1.83,0.9,2.23,3.41,1.33,0.53,0.52,1,0.68,4.05,2.9,2.56,2.43,1.9,2.86,2.98,0.92,0.54,3.25,1.91,1.44,1.66,1.33,1.88,2.39,3.63,
