GORBALS DISTRICT W.W. (WAULK GLEN),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5280,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.50,9.90,5.20,5.40,5.60,6.10,7.20,6.80,12.70,2.10,8.60,
February,7.80,1.60,5.20,4.70,0.90,4.70,5.30,2.50,5.85,2.20,0.50,
March,5.20,8.25,2.40,2.65,0.85,1.90,4.40,3.25,3.40,1.20,3.50,
April,1.65,1.30,2.50,3.75,2.80,6.10,3.20,3.00,1.50,1.60,1.20,
May,5.80,2.90,4.20,1.90,5.10,7.40,3.00,2.10,2.00,4.00,2.10,
June,2.60,0.60,1.80,1.20,1.90,0.50,2.25,4.10,5.30,3.30,3.15,
July,4.30,3.80,3.30,5.90,3.85,1.40,3.60,3.70,3.30,3.10,2.25,
August,6.25,6.50,-999.00,6.10,3.30,4.70,3.40,5.90,4.00,6.20,4.90,
September,2.40,2.20,2.05,7.60,5.85,3.60,3.50,7.80,4.10,1.30,4.55,
October,1.40,5.75,2.10,6.90,3.40,4.20,5.80,5.90,7.60,6.60,8.50,
November,4.35,2.85,2.90,4.20,4.20,0.80,7.20,5.90,6.30,9.00,6.30,
December,4.45,9.50,4.80,4.15,7.80,5.10,2.00,1.40,5.40,11.60,4.80,
Total,53.70,55.15,39.25,54.45,45.55,46.50,50.85,52.35,61.45,52.20,50.35,
Calc annual,53.70,55.15,36.45,54.45,45.55,46.50,50.85,52.35,61.45,52.20,50.35,
Difference,0.00,-0.00,2.80,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
