"DARTMOOR N HESSARY TOR NO 1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1658,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,7.60,2.53,6.27,10.00,3.15,5.65,4.65,2.05,6.40,9.40,,
February,7.95,4.87,5.40,2.20,8.15,11.20,6.55,1.95,6.05,5.55,,
March,1.40,4.51,9.50,6.00,10.20,1.73,2.65,3.80,2.85,10.25,,
April,4.83,3.15,0.50,8.80,3.10,2.30,2.75,1.65,2.35,3.60,,
May,3.73,1.46,2.40,4.98,3.35,3.52,2.30,3.25,2.10,2.25,,
June,2.28,3.58,8.40,2.13,2.43,3.10,3.90,4.10,2.58,1.35,,
July,5.18,1.09,3.93,0.62,7.65,7.10,2.30,3.90,4.70,2.55,,
August,8.73,5.30,14.30,2.93,5.30,2.30,6.50,11.25,4.90,5.00,,
September,0.23,3.15,1.95,4.95,3.68,1.80,3.75,4.20,10.64,4.50,,
October,9.30,5.20,7.35,5.30,3.68,5.35,12.70,8.65,3.35,2.80,,
November,6.80,7.95,4.80,8.25,6.77,4.30,8.35,4.70,6.50,5.00,,
December,10.65,14.90,11.75,4.30,11.45,13.40,4.65,1.35,12.60,9.50,,
Total,68.68,57.69,76.55,60.46,68.91,61.75,61.05,50.85,65.02,61.75,,
Calc annual,68.68,57.69,76.55,60.46,68.91,61.75,61.05,50.85,65.02,61.75,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
