"DARTMOOR (N. HESSARY TOR) NO.1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1658,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.40,11.00,7.40,,,,,,,,,
February,2.20,0.45,6.55,,,,,,,,,
March,5.80,4.90,5.75,,,,,,,,,
April,7.55,1.15,5.49,,,,,,,,,
May,3.10,3.85,2.10,,,,,,,,,
June,3.70,0.25,2.45,,,,,,,,,
July,8.75,2.85,6.85,,,,,,,,,
August,2.40,5.05,6.15,,,,,,,,,
September,3.95,1.90,4.85,,,,,,,,,
October,6.20,1.95,2.00,,,,,,,,,
November,3.55,5.15,3.85,,,,,,,,,
December,7.30,4.45,8.80,,,,,,,,,
Total,61.90,42.95,62.24,,,,,,,,,
Calc annual,61.90,42.95,62.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
