DARTMOOR-HESSARY-TOR-(NO-1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX578741,Long,-4.0073,Lat,50.5496,Elevation,1625,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,4.61,5.15,7.35,,2.99,3.72,1.97,,8.18,6.54,3.42,6.35,,2.8,10.35,2.65,3.5,3.4,7.6,2.53,6.27,10,3.15,5.65,4.65,2.05,6.4,9.4,7.4,11,7.4,,,,,,,,
February,,,,8.9,6.75,,1.63,6.3,2.54,6.94,8.25,2.11,2.25,4.7,7.45,2.55,2.35,2.72,3.85,0.75,7.95,4.87,5.4,2.2,8.15,11.2,6.55,1.95,6.05,5.55,2.2,0.45,6.55,,,,,,,,
March,,,,0.86,3.55,,,4.65,1.72,,2.65,,4.7,6.2,2.3,7.95,2.55,2.44,4.98,7.7,1.4,4.51,9.5,6,10.2,1.73,2.65,3.8,2.85,10.25,5.8,4.9,5.75,,,,,,,,
April,,,,0.57,3.93,,1.13,5.63,,2.95,3.08,5.42,2.9,3.15,4.9,5.1,1.7,7.15,3.15,4.17,4.83,3.15,0.5,8.8,3.1,2.3,2.75,1.65,2.35,3.6,7.55,1.15,,,,,,,,,
May,,,,3.25,4.3,,,1.7,4.72,3.91,3.35,2.33,3.05,1.7,,0.85,5.31,5.5,3.45,2.65,3.73,1.46,2.4,4.98,3.35,3.52,2.3,3.25,2.1,2.25,3.1,3.85,2.1,,,,,,,,
June,,,,1.63,,,,,3.4,2.15,5.58,2.82,4.6,1.7,2,2.8,1.9,5.2,1.32,3.35,2.28,3.58,8.4,2.13,2.43,3.1,3.9,4.1,2.58,1.35,3.7,0.25,2.45,,,,,,,,
July,,,,6.87,5.7,,3.38,1.93,,1.35,2.72,,4.2,5.75,7,1.2,2.3,3.46,5.2,6.13,5.18,1.09,3.93,0.62,7.65,7.1,2.3,3.9,4.7,,8.75,2.85,6.85,,,,,,,,
August,,,5.8,2.65,6.35,,4.2,7.65,4.3,1.64,3.91,,5.75,5.4,4.15,5.7,5.23,4.4,,4.75,8.73,5.3,14.3,2.93,5.3,2.3,6.5,11.25,4.9,5,2.4,5.05,6.15,,,,,,,,
September,,,3.4,4.1,3.99,,8.45,,3.43,,2.87,,2.9,,3.75,2.6,1.38,1.79,,2.65,0.23,3.15,1.95,4.95,3.68,1.8,3.75,4.2,,4.5,3.95,1.9,4.85,,,,,,,,
October,,,6.9,6.2,8,,4.75,1.98,8.65,4.38,4.7,,5.05,13.3,3.8,3.4,9.52,10.15,,13.1,9.3,5.2,7.35,5.3,3.68,5.35,12.7,8.65,3.35,2.8,6.2,1.95,2,,,,,,,,
November,,,5.45,4.02,10.25,,2.18,3.75,4.7,,5.85,,7.55,4.33,3.8,7.5,5.12,5.65,,2.32,6.8,7.95,4.8,8.25,6.77,4.3,8.35,4.7,6.5,5,3.55,5.15,3.85,,,,,,,,
December,,,5.77,6.98,6.9,,11.07,10.5,,,,,5.1,7.72,6.4,2.75,4.78,7.45,6.05,8.5,10.65,14.9,11.75,4.3,11.45,13.4,4.65,1.35,12.6,9.5,7.3,4.45,8.8,,,,,,,,
Total,,,,51.18,,49.86,,,,,,,51.47,,,45.2,52.49,58.56,,59.47,68.68,57.69,76.55,60.46,68.91,61.75,61.05,50.85,,,61.9,42.95,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge read monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892 Feb-July gauge tampered with - fenced in August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894 June estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895 Gauge disturbed on several occasions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896 Mar May June estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897 June Sept estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898 Apr July Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899 Jan Mar Sept Nov Dec averaged quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900 Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901 Aug-Dec gauge tampered with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903 Sept gauge tampered with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904 Jan May gauge tampered with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908 Aug-Nov gauge tampered with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918 Sept gauge tampered with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 July estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 Includes Dec 31st 1921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922 Apr gauge tampered with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Gauge very over exposed ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Site abandoned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
