MAUCHLINE (AUCHENFAIL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5256/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.40,4.75,3.24,4.88,3.76,4.10,2.72,6.65,4.97,2.90,,
February,2.03,1.16,4.96,1.78,5.92,2.63,0.25,2.77,3.72,3.56,,
March,2.64,1.51,2.46,0.57,3.20,1.71,2.51,3.71,2.35,3.05,,
April,1.68,1.31,3.84,3.27,1.41,1.51,4.63,2.58,4.44,3.68,,
May,4.01,1.76,3.99,2.83,4.05,1.11,3.94,1.43,1.79,1.88,,
June,1.60,1.76,3.92,3.37,4.97,2.78,3.35,6.25,1.07,3.05,,
July,6.63,4.16,3.32,3.61,3.80,4.14,4.11,3.52,1.92,4.80,,
August,8.32,4.27,5.01,4.37,1.88,2.26,0.21,5.94,3.65,4.33,,
September,1.25,6.06,2.59,4.93,5.37,6.11,5.40,6.14,1.82,10.05,,
October,3.89,6.50,6.03,4.88,5.01,0.67,1.27,6.63,5.52,4.21,,
November,2.18,1.10,2.80,6.95,0.42,6.21,7.36,3.98,5.31,3.42,,
December,2.63,5.14,2.65,4.90,2.28,3.51,3.64,4.92,7.88,1.60,,
Total,37.26,39.48,44.81,46.34,42.07,36.74,39.39,54.52,44.44,46.53,,
Calc annual,37.26,39.48,44.81,46.34,42.07,36.74,39.39,54.52,44.44,46.53,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
