"BLOCKLEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2181,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,3.80,3.32,4.26,1.33,4.79,
February,,,,,,,2.75,3.13,1.99,0.65,0.54,
March,,,,,,,0.77,2.79,2.43,0.07,1.86,
April,,,,,,,4.06,2.56,1.03,1.48,3.78,
May,,,,,,3.62,3.87,1.41,1.06,1.87,2.23,
June,,,,,,0.17,2.66,3.13,2.70,1.36,2.58,
July,,,,,,3.46,2.13,3.33,1.81,1.54,3.87,
August,,,,,,2.16,1.49,4.34,2.22,1.70,2.63,
September,,,,,,3.68,1.49,5.75,0.73,0.61,3.40,
October,,,,,,3.26,2.47,1.69,4.89,4.08,2.27,
November,,,,,,1.09,6.55,3.03,3.11,8.16,4.05,
December,,,,,,2.53,0.45,3.17,2.93,7.08,3.61,
Total,,,,,,,32.49,37.65,29.16,29.93,35.61,
Calc annual,0.00,0.00,0.00,0.00,0.00,19.97,32.49,37.65,29.16,29.93,35.61,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,
