"HATFIELD PEVEREL (BURY FARM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1293/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,1.64,2.69,1.10,1.35,,
February,,,,,,,1.70,1.34,1.02,3.01,,
March,,,,,,,3.64,0.86,0.77,0.52,,
April,,,,,,,1.35,1.85,1.05,1.50,,
May,,,,,,,0.58,2.02,1.46,1.43,,
June,,,,,,,3.34,1.77,0.52,1.51,,
July,,,,,,,2.14,0.89,1.20,2.28,,
August,,,,,,,0.27,3.48,1.77,1.47,,
September,,,,,,,1.68,1.32,1.28,2.71,,
October,,,,,,,0.26,1.73,4.98,0.29,,
November,,,,,,,0.94,2.10,2.23,3.85,,
December,,,,,,,2.16,1.65,1.05,1.51,,
Total,,,,,,,19.70,21.70,18.43,21.43,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,19.70,21.70,18.43,21.43,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,,
