"THEYDON BOIS BIRCH HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1264,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,2.83,1.62,2.66,1.50,2.83,1.54,3.16,1.30,2.85,
February,,,1.73,2.90,0.68,2.63,2.95,3.42,1.59,0.59,0.44,
March,,,1.72,1.86,1.03,0.69,0.47,2.27,1.92,0.02,1.34,
April,,,2.43,2.28,3.14,1.85,3.58,1.72,1.16,1.46,2.05,
May,,,0.82,1.81,3.65,1.92,1.36,1.30,2.64,4.10,2.83,
June,,,1.22,0.69,2.79,0.19,3.40,2.47,2.64,0.96,3.60,
July,,,4.33,2.18,3.42,3.15,2.93,3.04,1.80,0.92,1.97,
August,,,3.12,1.59,2.85,2.09,1.18,4.11,1.61,1.86,3.18,
September,,,3.82,1.70,3.03,2.37,2.55,4.66,0.56,0.22,2.73,
October,,,1.09,4.68,3.68,2.88,2.55,2.02,3.61,2.63,1.21,
November,,1.56,0.95,1.55,2.49,1.58,4.94,2.03,2.32,5.90,4.47,
December,,1.49,2.73,2.41,2.93,2.16,0.40,2.95,2.68,4.05,2.23,
Total,,,26.79,25.27,32.35,23.01,29.14,31.53,25.69,24.01,28.90,
Calc annual,0.00,3.05,26.79,25.27,32.35,23.01,29.14,31.53,25.69,24.01,28.90,
Difference,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
