THEYDON-BOIS-BIRCH-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ441991,Long,0.0837,Lat,51.6725,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,2.83,1.62,2.66,1.5,2.83,1.54,3.16,1.3,2.85,1.24,1.45,1.55,1.6,1.63,4.55,3.89,2.61,5.35,1.81,2.44,1.89,4.44,1.56,,1.39,1.55,3.81,1.12,1.67,,1.48,0.84,,1.92,3.07,1.52,2.34,1.96,1.99
February,,,1.73,2.9,0.68,2.63,2.95,3.42,1.59,0.59,0.44,1.19,0.24,1.03,0.14,2.19,1.6,3.73,0.76,0.88,1.4,2.06,1,1.29,0.34,1.14,2.67,1.36,1.58,1.14,3.23,5.57,0.98,1.77,,1.39,0.46,3,2.9,0.14,2.28
March,,,1.72,1.86,1.03,0.69,0.47,2.27,1.92,0.02,1.34,0.24,1.48,2.06,2.23,0.55,1.23,2.48,0.42,2.15,2.76,2.65,1.62,0.37,0.53,0.74,1.32,5.31,0.6,0.84,0.64,3.21,2.88,0.45,,1.09,0.88,1.16,0.99,1.8,1.07
April,,,2.43,2.28,3.14,1.85,3.58,1.72,1.16,1.46,2.05,3.29,2.38,0.66,1.82,3.13,0.98,3.35,0.24,2.96,1.17,1.8,1.19,1.05,1.42,1.13,1.46,1.87,1.54,1.31,1.33,2.86,0.86,2.5,,0.11,1.36,0.26,1.31,2.31,0.49
May,,,0.82,1.81,3.65,1.92,1.36,1.3,2.64,4.1,2.83,2.26,1.91,1.9,0.54,1.1,0.39,2.51,2.18,1.67,1.22,,2.03,1.2,0.66,2.62,2.08,0.84,2.39,1.77,1.47,2.18,1.41,0.95,,4.09,0.5,1.37,2.66,0.84,1.93
June,,,1.22,0.69,2.79,0.19,3.4,2.47,2.64,0.96,3.6,1.35,0.53,2.15,1.37,3.41,4.19,1.97,0.33,1.54,0.45,,0.13,1.67,1.92,1.57,2.31,2.47,2.25,0.54,2.86,0.57,1.07,1.59,,2.21,2.15,0.71,5.93,0.93,2.16
July,,,4.33,2.18,3.42,3.15,2.93,3.04,1.8,0.92,1.97,2.85,2.4,0.96,1.11,0.63,3.16,1.98,1.94,2.53,3.17,2.96,1.64,1.73,1.5,3.36,2.69,2.53,0.89,0.95,3.9,0.95,0.63,3.71,,0.16,3.83,3.26,2.85,1.69,3.26
August,,,3.12,1.59,2.85,2.09,1.18,4.11,1.61,1.86,3.18,4.47,0.98,0.52,2.08,1.45,0.58,1.06,1.18,3.11,0.08,4.26,2.15,1.56,2.8,,3.82,0.06,3.6,1.82,1.62,,2.2,1.79,,1.13,4.74,2.33,3.41,1.41,2.18
September,,,3.82,1.7,3.03,2.37,2.55,4.66,0.56,0.22,2.73,0.98,1.47,2.28,1.22,3.08,3.27,1.6,2.92,0.83,0.66,0.7,1.42,0.85,2.87,1.3,2.72,1.4,1.55,0.35,3.19,,3.27,1.86,,2.06,1.71,3.26,4.27,0.04,4.48
October,,,1.09,4.68,3.68,2.88,2.55,2.02,3.61,2.63,,0.43,5.71,1.35,1.06,2.18,1.93,1.8,2.88,5.54,2.7,,4.45,2.31,2.76,2.34,1.47,0.21,2.08,5.3,0.35,0.68,2.06,3.57,,2.49,2.58,1.95,2.21,1.63,6.64
November,,1.56,0.95,1.55,2.49,1.58,4.94,2.03,2.32,5.9,4.47,2.04,1.02,0.77,2.23,3.97,3.18,1.56,3.1,3.6,6.67,,2.31,1.63,3.45,0.31,3.51,0.89,2.02,2.58,,4.18,3.33,0.83,,0.8,0.75,2.1,1.74,2.72,3.35
December,,1.49,2.73,2.41,2.93,2.16,0.4,2.95,2.68,4.05,2.23,0.66,0.48,0.4,4.58,2.7,1.79,3.88,2.97,1.3,1.11,,2.43,1.2,1.04,2.62,1.98,2.28,2.38,1.53,,1.73,2.01,0.7,,1.78,2.5,2.25,2.86,3.65,2.8
Total,,,26.79,25.27,32.35,23.01,29.14,31.53,25.69,24.01,,21,20.05,15.63,19.98,26.02,26.85,29.81,21.53,31.46,23.2,,22.26,19.3,20.85,,27.42,20.77,24.69,19.25,,,22.18,20.56,,19.23,24.53,23.17,33.47,19.12,32.63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Oct estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Jan Aug estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Nov Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 Jan Aug Sep estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
