"HENLEY ON THAMES GREYS GREEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1077,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.95,2.87,3.24,1.77,3.20,2.14,3.23,2.55,4.50,1.24,3.65,
February,0.57,0.30,2.64,4.19,0.40,3.66,2.33,4.05,2.04,0.79,0.67,
March,1.57,1.19,2.40,3.26,1.17,0.74,0.37,2.46,2.21,0.13,0.80,
April,3.17,1.07,3.12,2.94,2.97,2.06,3.06,1.72,1.96,1.02,2.23,
May,2.80,1.40,1.24,1.71,3.69,3.69,2.49,1.36,0.97,1.71,1.94,
June,2.58,0.27,1.50,0.48,3.20,0.02,3.03,3.21,2.72,0.86,0.65,
July,5.51,0.28,4.39,1.59,3.81,3.91,2.51,3.92,2.62,1.20,2.74,
August,1.57,1.92,4.19,2.67,2.32,4.73,1.38,3.03,2.24,1.01,2.86,
September,2.04,2.80,2.12,2.45,4.40,3.22,1.03,5.19,0.70,0.70,2.76,
October,2.22,1.49,1.07,5.15,4.09,3.27,2.21,2.11,4.93,3.16,1.31,
November,1.68,1.87,1.27,1.81,2.68,2.17,5.31,3.77,2.10,6.97,4.50,
December,2.42,1.25,2.75,3.35,4.47,2.13,0.49,3.46,2.49,5.37,3.28,
Total,29.08,16.71,29.93,31.37,36.40,31.74,27.44,36.83,29.48,24.16,27.39,
Calc annual,29.08,16.71,29.93,31.37,36.40,31.74,27.44,36.83,29.48,24.16,27.39,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
