GLENDEVON (BLACKHILL) NO. 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN965044,Long,-3.670671,Lat,56.220867,Elevation,1067,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,8.99,5.17,7.18,5,6.97,10.69,9.97,15.46,2.43,8.59,3.96,7.35,7.36,10.32,1.69,7.2,5.75,12.01,5.91,1.01,3.3,5.75,8.76,8.89,2.56,6.81,6.18,8.75,6.39,4.78,5.1,3.39,2.59,4.98,3.1,,,,,
February,,1.48,4.38,7.08,1.2,7.75,7.98,3.65,8.32,2.32,1.13,5.04,0.15,4.66,0.69,6.5,4.09,5.77,2.51,8.71,2.47,6.15,2.88,6.62,2.75,9.6,4.45,3.5,6.75,6.9,5.3,4.33,1.18,3.62,5.49,1.46,,,,,
March,,12.28,5.31,3.94,1.03,1.65,4.46,5.39,6.66,0.88,4.55,1.14,3.92,4.68,4.92,2.79,4.12,2.91,5.25,4.7,5.59,3.05,4.45,3.79,0.46,5.43,4.95,5.95,7.73,2.2,4.37,3.66,5.78,2.73,5.97,1.8,,,,,
April,,1.91,3.39,3.7,3.09,6.97,3.59,3.05,2.45,1.28,1.93,3.18,6.33,2.43,7.68,5.96,1.91,3.6,0.73,3.44,5.27,2.9,5.5,4.59,4.62,2.05,1.76,9.99,4.1,5.79,4.78,5.03,2.77,3.79,1.98,3.34,,,,,
May,,4.32,5.62,2.18,7.2,8.11,4.19,3.44,2.06,5.25,3.12,5.46,4.36,1.66,3.57,0.57,1.56,3.29,6.64,2.33,1.88,4.5,5.8,4.85,4.19,8.1,1.82,4.07,5.1,3.64,2.26,2.02,1.89,3.8,6.54,5.04,,,,,
June,,0.24,2.3,2.75,3.45,0.87,5.26,5.67,5.73,3.25,3.58,6.86,2.3,2.3,2.84,5.27,2.15,3.63,7.69,3.39,1.08,1.47,1.7,5.35,5.3,6.42,4.33,6.97,9.33,1.42,2.52,4.12,5.8,2.57,3.57,2.86,,,,,
July,,4.97,6,4.31,8.71,1.83,3.12,5.15,4.55,5.49,5.26,7.27,5.58,4.85,3.53,1.35,5.11,5.39,5.76,6.2,6.07,3.9,4.3,3.34,4.15,4.25,5.43,4.6,6.5,2.18,7.06,5.77,3.33,7.94,3.27,,,,,,
August,,8.45,2.98,8.56,5.37,4.57,4.26,8.25,6.37,7.91,7.89,3.6,2.27,3.28,6.75,4.92,3.6,4.57,3.37,2.47,2.03,5.9,8.5,7.52,4.28,2.96,6.54,0.03,12.15,4.4,8.22,9.13,5.63,3.55,4.28,,,,,,
September,,2.73,2.95,8.4,8.48,3.98,5.11,8.63,6.31,1.71,6.72,2.38,3.83,2.33,7.47,8.6,3.94,4.41,7.43,3.33,4.12,2.07,8.01,5.83,4.24,7.8,8.29,6.15,7.32,2.66,11.11,4.92,3.97,7.02,7.97,,,,,,
October,,6.91,3.8,8.8,4.88,4.89,6.49,8.41,10.84,7.69,8.99,5.24,8.11,5.12,9.34,11.36,5.68,4.96,11.2,5.11,6.2,6.1,5.95,12.88,6.42,8.58,0.55,4.67,7.32,6.4,6.11,1.39,5.97,4.36,11.49,,,,,,
November,,3.74,4.43,5.03,4.82,1.36,10.02,6.39,8.08,8.93,7.69,12.42,5.39,3.32,2.41,7.49,4.93,0.94,11.42,12.69,9.1,4.87,1.58,3.28,9.77,1.02,10.03,7.15,4.66,5.28,6.33,9.8,2.59,8.45,11.35,,,,,,
December,,9.37,7.22,3.95,10.63,5.28,1.95,2.01,6.88,10.54,5.89,5.32,12.5,2.3,10.21,4.58,8.64,3.22,5.2,3.34,6.78,5.25,7.84,4.62,6.84,5.65,6.84,3.74,6.58,9.78,2.74,10.95,6.33,7.71,8.85,,,,,,
Total,,65.39,53.55,65.88,63.86,54.23,67.12,70.01,83.71,57.68,65.34,61.87,62.09,44.29,69.73,61.08,52.93,48.44,79.21,61.62,51.6,49.46,62.26,71.43,61.91,64.42,61.8,63,86.29,57.04,65.58,66.22,48.63,58.13,75.74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No of Corrections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
