"BATLEY STAINCLIFFE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3244,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.61,2.92,2.95,1.38,1.68,2.27,2.28,1.69,5.09,1.56,3.70,
February,2.42,0.10,2.28,4.02,0.37,3.56,2.14,0.76,2.80,0.33,0.68,
March,1.69,0.75,1.67,1.55,1.24,0.91,0.66,1.90,2.02,0.21,2.32,
April,2.98,0.76,2.96,1.74,1.26,2.26,1.27,1.98,0.80,1.00,2.28,
May,3.23,1.25,0.96,2.92,4.04,5.06,2.58,1.57,2.35,1.42,1.41,
June,1.93,0.08,1.55,0.58,1.50,0.08,2.99,1.89,4.30,0.88,1.71,
July,6.02,0.45,3.47,4.62,2.58,1.52,2.78,3.02,0.36,2.24,4.91,
August,1.67,3.52,5.15,3.26,2.33,2.79,3.14,4.91,3.32,2.27,3.18,
September,1.09,0.97,3.28,1.95,2.90,2.46,1.35,3.50,0.34,0.62,3.98,
October,2.12,1.41,0.73,2.14,3.50,2.77,2.73,2.19,4.25,2.37,3.05,
November,1.20,1.94,1.45,2.97,1.92,1.78,3.35,3.20,3.76,4.61,3.03,
December,2.54,3.19,2.92,2.48,2.35,3.31,0.90,1.91,1.27,5.06,2.23,
Total,29.50,17.34,29.37,29.61,25.67,28.77,26.17,28.52,30.66,22.57,32.48,
Calc annual,29.50,17.34,29.37,29.61,25.67,28.77,26.17,28.52,30.66,22.57,32.48,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
