COED-ELY COKE WORKS,,,,,,,,,,,,
Grid ref,ST017857,Long,-3.419464,Lat,51.561583,,,,,,,
Station no,4065/9,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,7.33,6.44,,
February,,,,,,,,,0.58,4.55,,
March,,,,,,,,,5.64,2.50,,
April,,,,,,,,,5.32,4.56,,
May,,,,,,,,,1.49,1.72,,
June,,,,,,,,,2.68,3.24,,
July,,,,,,,,,5.18,8.69,,
August,,,,,,,,,1.78,5.21,,
September,,,,,,,,,0.56,6.79,,
October,,,,,,,,,8.17,8.11,,
November,,,,,,,,,7.47,13.95,,
December,,,,,,,,,13.16,9.65,,
Total,,,,,,,,,59.36,75.41,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.36,75.41,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
