MALMESBURY EASTON GREY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1501,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.24,3.14,3.64,2.02,3.95,2.87,5.19,3.34,5.31,1.25,4.43,
February,1.17,0.47,4.32,6.55,0.27,4.12,2.31,3.73,2.98,0.90,0.69,
March,2.62,1.98,3.16,2.14,1.61,0.35,0.45,,3.51,0.35,2.11,
April,4.93,0.85,2.44,3.04,2.81,2.08,3.04,,1.15,0.94,2.21,
May,2.28,2.45,0.87,1.86,5.65,3.86,2.78,,0.86,2.36,1.53,
June,4.04,0.19,1.31,0.50,2.48,0.01,2.03,,2.76,1.50,0.37,
July,4.18,0.74,4.30,2.21,4.90,3.88,4.50,,3.05,1.36,2.89,
August,1.12,2.02,4.27,3.32,3.70,4.29,2.08,,1.66,2.47,3.00,
September,1.61,2.76,1.84,2.79,4.09,3.96,1.13,,1.16,0.28,4.18,
October,2.25,1.67,1.23,5.15,5.00,3.94,3.61,,5.28,4.87,2.49,
November,1.54,2.88,1.87,1.92,2.56,1.86,7.19,,3.37,8.01,3.92,
December,3.37,2.04,4.09,3.75,5.31,4.50,0.46,,3.33,7.24,3.88,
Total,33.35,21.19,33.34,35.25,42.33,35.72,34.77,,34.42,31.53,31.70,
Calc annual,33.35,21.19,33.34,35.25,42.33,35.72,34.77,7.07,34.42,31.53,31.70,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,0.00,0.00,0.00,
