NORTHAMPTON ELYSIUM TERRACE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8251,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.04,1.73,0.80,1.43,,,,,,,,
February,0.78,0.08,1.21,1.71,,,,,,,,
March,1.49,1.07,0.62,0.24,,,,,,,,
April,1.18,1.91,0.65,0.57,,,,,,,,
May,1.59,3.08,1.66,2.13,,,,,,,,
June,1.90,1.74,2.00,0.61,,,,,,,,
July,3.05,2.23,1.66,2.54,,,,,,,,
August,1.77,3.79,2.11,2.26,,,,,,,,
September,0.79,0.64,2.87,0.56,,,,,,,,
October,1.22,5.35,3.65,2.50,,,,,,,,
November,2.77,2.38,1.00,1.61,,,,,,,,
December,0.65,2.76,1.16,1.70,,,,,,,,
Total,19.23,26.76,19.39,17.86,,,,,,,,
Calc annual,19.23,26.76,19.39,17.86,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
