HAYLING ISLAND RICHMOND HOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,676,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.12,3.45,4.31,1.53,2.99,4.50,3.59,2.32,4.15,1.35,3.94,
February,0.45,0.46,3.01,4.94,0.43,4.99,1.91,3.98,1.85,1.05,1.39,
March,2.13,1.11,2.03,1.86,1.51,0.35,0.52,2.48,1.97,0.10,1.52,
April,2.56,1.33,3.13,3.44,2.17,2.64,2.46,1.67,2.09,0.80,2.44,
May,1.25,1.19,0.49,2.89,2.91,3.92,1.95,0.91,1.09,1.77,1.23,
June,2.26,0.11,1.40,0.30,2.74,0.00,2.42,2.80,1.84,1.37,0.68,
July,5.48,0.41,2.95,0.79,2.51,3.21,1.09,2.89,1.68,2.16,1.54,
August,0.75,1.62,3.11,1.93,2.36,3.76,1.87,2.53,3.01,1.58,3.03,
September,2.41,0.64,1.60,2.23,4.58,2.49,0.74,5.61,0.95,0.49,2.30,
October,3.84,1.55,1.09,5.53,4.96,3.27,2.61,1.78,7.39,3.46,2.14,
November,1.57,2.70,1.78,1.59,2.30,3.55,6.58,3.27,3.14,6.27,4.37,
December,2.84,1.54,4.18,3.39,4.03,3.88,0.31,4.04,3.20,5.84,2.89,
Total,29.66,16.11,29.08,30.42,33.49,36.56,26.05,34.28,32.36,26.24,27.47,
Calc annual,29.66,16.11,29.08,30.42,33.49,36.56,26.05,34.28,32.36,26.24,27.47,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
