"ROTHERHAM (KIMBERWORTH SCH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3132,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.87,1.71,1.79,1.97,1.33,2.73,4.03,2.39,4.93,3.11,,
February,2.09,0.36,2.68,0.60,3.06,3.00,3.58,0.96,0.84,2.47,,
March,0.17,1.34,2.49,2.01,1.42,1.95,2.80,0.19,1.93,1.65,,
April,2.95,2.46,1.28,2.20,2.22,1.37,2.28,0.12,1.54,2.35,,
May,3.24,6.19,2.02,1.05,0.41,1.29,2.94,2.15,1.89,0.87,,
June,4.25,0.48,1.05,1.07,2.43,3.45,1.47,1.74,2.39,0.69,,
July,4.42,2.67,1.44,2.10,0.86,3.52,3.04,3.30,3.43,3.31,,
August,4.48,2.38,0.48,0.98,3.34,1.35,0.17,2.90,2.24,0.21,,
September,3.37,1.31,1.53,1.63,3.87,2.32,1.39,2.21,1.17,0.85,,
October,0.60,2.90,5.09,1.90,3.56,2.35,3.03,2.95,2.62,4.13,,
November,3.22,1.36,1.67,1.91,4.98,2.97,2.16,2.46,3.62,5.80,,
December,0.84,0.85,0.41,3.94,2.75,2.00,3.52,3.12,2.19,2.00,,
Total,31.50,24.01,21.93,21.36,30.23,28.30,30.41,24.49,28.79,27.44,,
Calc annual,31.50,24.01,21.93,21.36,30.23,28.30,30.41,24.49,28.79,27.44,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
