"RYHOPE PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3547,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.69,3.34,2.19,1.01,1.81,1.50,1.99,1.08,2.28,2.80,3.32,
February,0.98,0.12,1.81,3.43,1.27,2.51,1.99,0.75,0.98,0.77,1.34,
March,3.20,0.73,1.26,1.40,0.89,1.65,0.66,1.86,2.33,0.18,2.15,
April,2.76,1.16,1.51,1.82,1.71,2.71,1.00,1.56,1.04,1.23,1.74,
May,3.13,1.74,0.69,2.69,6.79,2.58,1.63,1.74,1.11,1.04,1.18,
June,0.53,1.23,1.50,0.95,2.87,0.10,2.51,3.95,4.64,1.81,1.43,
July,4.83,1.80,4.66,1.49,5.53,2.73,2.70,3.71,1.59,2.53,6.02,
August,1.36,4.92,2.31,3.49,2.52,2.83,2.15,6.14,3.12,2.54,4.00,
September,1.10,0.71,4.37,1.41,2.09,2.93,2.03,3.63,0.97,1.04,2.97,
October,2.27,1.70,1.60,2.25,3.80,2.08,2.98,2.14,2.87,2.22,1.71,
November,0.74,2.38,0.75,4.20,1.02,2.39,3.92,3.07,2.27,2.74,3.23,
December,2.99,1.48,3.63,2.16,1.79,3.20,0.63,3.23,1.31,2.90,2.37,
Total,26.58,21.31,26.28,26.30,32.09,27.21,24.19,32.86,24.51,21.80,31.46,
Calc annual,26.58,21.31,26.28,26.30,32.09,27.21,24.19,32.86,24.51,21.80,31.46,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
