"HARRIS ISLAND GLASS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR22,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,1.76,2.38,3.03,1.80,1.55,1.04,2.13,2.85,5.85,4.79,,
February,0.88,1.97,1.56,2.33,0.74,1.46,1.15,3.43,9.36,8.35,,
March,3.30,3.52,1.04,2.13,0.89,1.67,1.16,0.92,5.95,2.02,,
April,0.78,0.19,1.88,1.77,1.50,0.94,0.76,5.43,2.80,1.72,,
May,2.98,1.99,1.67,1.81,1.20,1.04,0.66,1.75,3.61,0.49,,
June,1.33,1.40,2.44,0.99,2.40,1.14,0.25,2.25,4.31,1.81,,
July,1.13,4.01,2.49,0.99,1.58,1.57,0.00,0.72,1.90,3.68,,
August,3.25,7.69,2.97,2.76,1.25,2.17,2.88,3.63,5.36,2.62,,
September,2.54,3.10,1.97,3.31,2.86,1.93,5.14,3.47,2.19,6.05,,
October,4.24,1.83,3.10,2.09,1.05,1.60,2.62,5.58,5.16,3.24,,
November,1.43,2.82,2.34,1.92,1.18,1.89,6.09,2.31,3.71,6.55,,
December,1.42,2.73,0.65,2.00,1.31,1.48,7.26,3.82,5.31,5.05,,
Total,25.04,33.63,25.14,23.90,17.51,17.93,30.10,36.16,55.51,46.37,,
Calc annual,25.04,33.63,25.14,23.90,17.51,17.93,30.10,36.16,55.51,46.37,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
