Rainfall at,HARRIS ISLAND GLASS
,
Station no,RR22,
,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879
January,2.68,3.34,9.03,4.84,7.25,6.08,7.55,3.67,3.58,1.55,
February,1.57,3.60,3.60,0.91,2.04,1.73,4.43,2.90,1.41,1.40,
March,2.11,5.27,2.79,1.45,5.68,1.42,5.29,2.05,1.85,3.23,
April,3.80,2.47,3.00,1.11,3.48,1.67,3.37,0.85,1.02,0.86,
May,2.16,1.10,2.83,1.51,2.23,3.12,1.35,2.07,1.82,1.78,
June,1.47,0.65,4.28,3.20,2.76,2.99,5.49,3.57,2.79,0.87,
July,3.47,6.34,3.52,4.50,2.94,0.91,3.49,2.54,2.18,3.20,
August,1.64,3.58,1.84,4.57,5.39,6.03,3.73,1.06,3.07,4.37,
September,4.95,2.84,4.00,2.89,5.55,1.72,1.40,1.79,4.45,6.99,
October,3.83,5.21,5.35,7.34,8.47,3.98,3.37,4.20,3.36,3.73,
November,3.46,3.25,4.94,4.10,4.98,3.95,0.77,4.31,1.92,3.06,
December,2.37,4.92,3.70,6.51,1.84,3.74,1.75,4.79,4.12,4.93,
Total,33.51,42.57,48.88,42.93,52.61,37.34,41.99,33.80,31.57,35.97,
Calc annual,33.51,42.57,48.88,42.93,52.61,37.34,41.99,33.80,31.57,35.97,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
