"HENLEY ON THAMES HART STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,NONE,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.46,2.27,2.94,1.65,3.15,1.86,2.78,2.37,3.72,1.05,3.52,
February,0.36,0.18,2.50,3.52,0.36,3.27,2.27,3.85,1.97,0.71,0.68,
March,1.64,0.87,1.84,2.77,1.14,0.59,0.24,2.55,1.86,0.05,0.89,
April,3.42,0.98,2.87,2.72,2.85,1.70,2.40,1.43,1.57,0.92,1.92,
May,1.84,0.99,1.10,1.51,4.07,2.64,1.86,1.22,1.10,1.10,1.59,
June,2.54,0.25,1.22,0.35,2.56,0.00,2.51,2.71,2.61,0.75,0.17,
July,5.74,0.15,3.81,1.62,3.96,3.78,1.82,2.58,2.42,1.27,2.27,
August,1.39,1.40,3.26,2.21,2.44,4.70,0.97,2.93,3.02,0.95,2.78,
September,1.64,2.53,1.86,2.07,3.30,2.87,1.06,4.59,1.11,0.63,2.89,
October,2.13,1.42,0.87,4.94,3.72,3.31,2.20,2.03,4.02,3.00,0.91,
November,1.13,1.77,1.34,1.70,2.50,2.03,5.08,3.33,2.30,6.87,4.03,
December,2.24,1.37,2.32,2.87,3.65,2.22,0.38,3.18,2.19,5.24,2.88,
Total,26.53,14.18,25.93,27.93,33.70,28.97,23.57,32.77,27.89,22.54,24.53,
Calc annual,26.53,14.18,25.93,27.93,33.70,28.97,23.57,32.77,27.89,22.54,24.53,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
