MULL LOCHBUIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM617249,Long,-5.859037,Lat,56.356236,Elevation,20,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,1.46,9.84,12.17,13.47,7.99,8.14,9.52,7.84,8.66,10.22,9.46,9.46,10.79,12.04,10.24,5.89,7.88,8.5,13.06,11.34,6.02,,,,,,,9.55,6.38,11.99,16.02,15.83,,
February,,,,,,,,5.96,9.93,4.23,4.33,5.5,2.5,10.54,11.25,8.56,7.41,8.22,8.97,5.86,10.46,13.76,5.44,6.74,10.59,7.39,8.67,2.61,,,,,,,3.88,7.8,10.19,7.47,9.29,,
March,,,,,,,,8.47,3.67,5.49,3.05,3.29,8.05,10.14,5.03,9.56,5.05,8.28,10.29,1.94,5.24,3.68,9.59,11.13,7.68,7.78,2.01,4.82,,,,,,,1.31,4.63,8.05,6.1,8.48,,
April,,,,,,,5.73,3.79,5.79,11.21,9.41,9.27,4.5,7.28,10.53,4.48,5.01,4.73,3.52,7.17,7.57,7.55,7.21,6.55,6.67,7.9,8.51,3.99,,,,,,,5.58,9.15,4.13,8.82,4.26,,
May,,,,,,,1.16,4.66,5.03,3.08,5.96,2.72,5.21,4.53,5.28,5,5.5,7.24,5.68,5.07,4.77,5.23,4.72,6.52,4.88,1.42,9.68,5.65,,,,,,,4.69,8.71,4.72,5.79,1.73,,
June,,,,,,,4.74,8.47,5.45,5.07,3.87,5.98,1.7,1.74,4.7,1.52,1.71,6.76,4.71,2.33,1.86,4.59,7.9,5.98,3.84,2.04,2.62,4.26,,,,,,,7.41,2.85,3.89,7.22,5.43,,
July,,,,,,,6.73,6.67,3.6,5.53,5.83,4.72,6.44,7.19,4.15,7.08,5.71,5.26,7.27,8.5,5.5,8.08,4.95,1.63,4.27,9.48,3.22,3.19,,,,,,,9,4.41,6.92,3.66,8.86,,
August,,,,,,,6.33,6.07,10.29,4.01,6.73,9.53,6.39,11.04,7.83,6.01,6.12,12.73,5.26,6.58,8.64,7,5.27,4.36,8.47,3.25,5.05,7.26,,,,,,,9.03,7.99,8.52,8.35,6.98,,
September,,,,,,,7.97,7.75,13.32,11.86,8.75,5.15,7.94,4.97,5.61,7.98,6.06,3.66,12.97,3.58,4.13,6.74,5.74,3.44,6.76,3.02,5.28,10.54,,,,,,,10.8,7.19,9.67,7.12,5.91,,
October,,,,,,,5.47,4.85,5.02,10.58,7.53,11.28,8.39,15.71,8.42,8.19,9.03,5.48,2.19,8.73,5.76,5.09,10.84,6.8,4.53,4.23,13.9,,,,,,,,7.47,6.9,9.98,6.27,11.73,,
November,,,,,,,5.61,5.48,6.74,9.42,8.5,10.04,7.42,9.2,6.92,9.22,10.58,9.39,6.66,7.61,7.02,9.54,13.07,13.93,11.24,4.93,11.49,,,,,,,,7.39,3.46,8.45,10.16,15.8,,
December,,,,,,,10.15,9.61,11.94,10.7,15.17,9.74,9.14,6.99,8.74,6.84,11.36,8.79,11.92,13.51,13.85,13.35,18.21,10.88,12.3,12.07,8.77,,,,,,,,11.35,5.85,8.7,0.99,11.14,,
Total,,,,,,,,73.24,90.62,93.35,92.6,85.21,75.82,98.85,86.3,83.1,83.76,90,88.9,81.67,86.84,94.85,98.83,85.84,89.73,76.57,90.54,,,,,,,,87.46,75.32,95.21,87.97,105.44,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
