"SLIGO HAZLEWOOD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2444,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.55,4.06,,,,,,,,,,
February,2.57,2.03,,,,,,,,,,
March,4.31,3.53,,,,,,,,,,
April,3.19,1.47,,,,,,,,,,
May,3.81,2.30,,,,,,,,,,
June,2.03,0.57,,,,,,,,,,
July,4.58,3.74,,,,,,,,,,
August,2.55,5.73,,,,,,,,,,
September,3.68,1.11,,,,,,,,,,
October,2.09,2.14,,,,,,,,,,
November,4.86,,,,,,,,,,,
December,2.88,,,,,,,,,,,
Total,42.10,,,,,,,,,,,
Calc annual,42.10,26.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
