"DUNBLANE KIPPENROSS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.30,0.60,3.10,6.50,6.80,3.10,6.30,1.90,2.70,2.20,,
February,3.60,4.40,3.30,3.10,4.00,3.20,1.20,2.10,0.10,2.10,,
March,2.10,3.20,3.60,1.30,2.60,1.70,3.20,0.80,2.00,1.00,,
April,2.50,0.40,2.00,1.80,0.50,2.00,1.50,1.40,1.70,2.20,,
May,0.10,1.90,1.00,1.40,3.60,1.80,3.10,0.30,2.10,4.10,,
June,0.60,3.00,3.30,1.80,0.20,0.70,0.30,0.60,2.40,0.90,,
July,4.00,3.60,4.50,4.30,4.40,0.70,0.60,1.90,5.50,2.10,,
August,0.60,2.60,2.80,3.90,2.80,2.10,0.90,4.00,3.20,4.00,,
September,3.60,1.50,2.20,2.00,2.50,6.50,5.00,2.50,0.80,1.30,,
October,0.70,3.40,3.20,4.10,3.00,2.00,5.50,0.90,2.40,3.40,,
November,5.10,6.40,5.50,4.00,3.50,1.30,3.00,3.60,7.30,2.00,,
December,3.50,3.00,4.00,3.20,5.70,1.90,1.40,2.20,4.00,2.60,,
Total,27.70,34.00,38.50,37.40,39.60,27.00,32.00,22.20,34.20,27.90,,
Calc annual,27.70,34.00,38.50,37.40,39.60,27.00,32.00,22.20,34.20,27.90,,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,,
