HAYFIELD-PARK-HALL-MOOR-ORIGINAL-POSITION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK045890,Long,-1.9337894,Lat,53.39781,Elevation,1260,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2643/9/4/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,3.34,2.1,2.62,2.72,4.24,1.37,2.74,1.71,3.02,1.33,3.1,2.91,3.29,5.91,3.46,2.98,2.78,3.63,4.85,5.28,3.37,4.7,2.51,3.41,3.6,3.24,7.99,2.08,4.52,7.14,4.71,2.45,3.35,,,,,,
February,,,1.2,2.6,3.13,1.98,2.53,1.74,3.68,2.8,3.25,3.4,1.18,1.14,2,3.92,5.72,1.2,4.51,1.7,3.96,0.73,4.92,5.11,1,5.35,3.08,1.97,4.54,1.1,0.65,5.38,0.36,4.1,0.37,,,,,,
March,,,2.53,4,1.89,3.44,2.77,3.14,3.08,2.73,0.76,2.1,4.09,4.9,5.15,2.07,1.43,2.59,1.82,4.9,2.33,2.82,1.56,1.79,1.05,2.4,1.76,4.62,1.6,1.17,2.77,0.39,2.51,3.05,2.98,,,,,,
April,,,1.84,2.49,2.27,2.8,2.05,2.34,2.93,2.51,5.19,2.84,1.14,3.69,1.8,1.77,3.52,2.4,2.34,2.16,5.33,1.56,2.85,3.27,1.87,2.02,2.24,4.31,1.29,1.6,3.05,5.3,4.58,1.45,2.2,,,,,,
May,,,3.83,1.98,2.79,0.96,4.86,4.4,3.21,2.31,2.79,1.45,3.07,2.78,3.08,1.58,2.57,1.8,3.6,2.16,5.37,1.81,1.07,3.91,4.62,3.41,4.12,1.54,1.12,2.51,2.33,2.44,5.27,1.65,2.64,,,,,,
June,,,1.92,1.26,1.06,2.28,1.78,6.04,1.84,3.53,4.44,3.65,5.21,2.43,3.85,2.45,4.55,2.15,2.49,2.65,3,0.57,3.08,1.65,2.52,0.28,3.05,6.4,5.8,1.48,3.38,6.12,0.61,3.49,2.67,,,,,,
July,,,2.55,3.34,1.79,2.89,2.78,3.14,3.92,6.04,5.6,0.47,5.27,1.74,4.41,5.26,2.62,1.55,4.4,3.46,6.51,1.3,5,5.48,4.3,2.85,3.42,2.22,2.27,3.64,7.65,5.42,4.61,2.57,4.3,,,,,,
August,,,3.41,4.22,4.59,3.58,3.74,4.88,2.99,3.18,4.88,2.19,8.86,2.34,4.02,3.9,3.06,5.54,4.54,4.4,2.2,4.27,5.31,4.56,7.12,3.41,4.92,4.96,5.88,4.66,5.8,6.36,1.2,2.37,2.83,,,,,,
September,,,1.32,4.29,1.35,2.98,1.67,0.63,3.6,3.15,0.46,3.03,3.37,1.59,3.39,0.92,2.89,2.01,9.4,2.25,3.09,1.3,4.29,5.08,4.22,4.59,3.88,7.92,0.72,2.07,4.11,4.71,3.5,1.18,2.87,,,,,,
October,,,4.9,7.51,1.56,4.08,5.67,5.6,1.07,5.34,2.58,2.9,3.11,2.91,2.97,1.93,5.07,5.7,2.87,3.07,1.35,2.39,1.36,3.76,5.07,4.67,3.54,3.27,4.25,5.34,6.37,1.93,8.75,5.55,6.47,,,,,,
November,,,1.65,4.28,2.92,4.12,4.31,3.05,3.16,1.8,4.47,3.85,2.5,3.84,4.9,2.91,3.31,5.14,2.2,3.16,1.15,2.12,3.36,4.58,2.27,4.7,4.09,4.41,6.43,7.82,4.4,5.47,3.15,2.55,2.22,,,,,,
December,,,2.68,1.36,2.45,0.65,3.49,2.49,3.04,6.48,5.41,5.88,5.46,3.05,6.02,6.22,4.25,2.3,7.45,7.15,3.46,6,3.59,4.5,3.32,2.72,2.93,0.58,2.4,6.3,3.1,1.79,1.5,0.54,4.7,,,,,,
Total,,,31.17,39.43,28.42,32.48,39.89,38.82,35.26,41.58,42.85,33.09,46.36,33.32,44.88,38.84,42.45,35.36,48.4,40.69,42.6,30.15,39.76,48.39,39.87,39.81,40.63,45.44,44.29,39.77,48.13,52.45,40.75,30.95,37.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is W of the New Position at the stated altitude but further than the 260 yards noted as the move on the record sheet. NGR could be +/- 250m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
