PINKNEYS-GREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU856825,Long,-0.76726164,Lat,51.534925,Elevation,250,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,1.85,2.59,2.05,3.89,1.02,3.29,1.3,1.88,2.05,1.65,0.94,4.08,3.86,2.81,5,2.92,2.9,3.28,4.76,1.86,1.76,2.03,1.66,5.11,1.17,0.66,3.23,1.76,,,,,,,,
February,,,,,,2.95,2.27,3.91,1.66,0.8,0.77,1.46,0.1,3.22,0.13,2.39,1.9,4.79,0.42,0.99,2.15,2.39,1.15,1.12,1.39,1.81,2.48,1.34,1.1,1.17,4.04,4.94,0.66,,,,,,,,
March,,,,,,0.55,0.26,2.46,1.97,0.03,1.42,0.29,1.7,2.7,2.2,0.47,1.63,3.1,0.25,1.14,2.42,2.89,1.85,0.47,0.17,0.54,1.08,5.87,0.7,1.52,0.77,3.56,2.35,,,,,,,,
April,,,,,,1.65,2.99,1.32,1.11,0.86,1.6,3.02,2.14,1.03,1.57,3.63,1.52,2.92,0.12,3.05,1.91,1.58,1.76,0.71,1.52,1.12,2.04,1.99,1.9,1.21,2.18,2.75,1.84,,,,,,,,
May,,,,,,2.74,1.93,1.15,1.38,2.09,2.07,2.81,4.73,1.83,0.48,1.24,1.61,3.42,1.81,1.54,1.55,1.71,3,2.19,0.47,2.58,4.04,1.65,2.31,2.42,1.53,2.52,2.68,,,,,,,,
June,,,,,,0.02,3.11,3.15,2.77,0.98,0.33,1.55,0.95,1.86,1.73,3.19,3.3,1.84,0.47,1.31,0.92,2.15,0.32,1.82,1.3,2.38,2.85,1.5,2.01,0.44,1.49,1.31,1.23,,,,,,,,
July,,,,,,4.47,2.21,2.54,2.41,1.42,2.22,4.09,2.79,1.15,1.05,0.74,3.4,2.13,1.44,3.11,2.28,4.62,1.72,1.7,1.84,2.65,1.95,1.32,0.97,2,4.58,1.09,0.4,,,,,,,,
August,,,,,,2.82,,3.53,2.44,0.84,3.13,5.16,2.32,0.48,2.6,1.8,0.46,1.42,2.47,2.47,0,4.39,2.03,1.61,1.73,1.28,4.17,0.15,2.55,1.33,4.17,3.82,3.95,,,,,,,,
September,,,,,,3.11,,5.45,0.94,0.53,3.18,1.82,2.42,2.37,1.73,4.04,2.75,3.01,1.5,0.66,1.18,0.13,1.08,1.71,2.21,2.02,4.3,1.32,2.73,1.34,3.18,3.02,2.68,,,,,,,,
October,,,,,,3.84,2.48,2.01,3.5,3.32,1.02,0.68,4.44,1.66,1.76,3.69,1.88,2.35,2.93,4.17,3.32,1.02,3.52,3.04,3.75,3.23,1.18,0.24,2.26,6.37,0.54,0.71,3.18,,,,,,,,
November,,,,,,1.89,5.23,3.57,2.58,6.53,4.21,2.96,1.68,0.85,1.92,4.74,4.11,1.43,3.25,5.24,6.47,2.7,1.54,1.52,4.42,0.18,4.51,1.36,1.9,2.44,4.98,6.17,2.75,,,,,,,,
December,,,,,,2.47,0.42,3.21,2.33,4.76,2.66,0.73,0.56,0.45,6.31,2.74,2.33,3.29,3.08,1.33,1.54,1.48,2.92,1.55,1.63,2.83,2.35,2.39,3.24,1.44,1.48,1.56,2.84,,,,,,,,
Total,,,,,,28.36,,34.35,26.98,23.18,25.9,25.87,25.71,19.65,23.13,29.61,28.97,33.56,20.55,30.01,26.66,27.96,24.17,22.2,22.29,22.38,32.98,20.79,26.78,22.85,29.6,34.68,26.32,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is close to Pinkeys Green but canot locate Tweed Cottage, which is mentioned in the 1940s record. Altitudes are reasonable match.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"August 1940 is a ""-"" on the record; by comparison with other sites, which have very low readings, 0 looks appropriate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
