"PINKNEYS LODGE, PINKNEYS GREEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,783,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.85,2.59,2.05,3.89,1.02,3.29,
February,,,,,,2.95,2.27,3.91,1.66,0.80,0.77,
March,,,,,,0.55,0.26,2.46,1.97,0.03,1.42,
April,,,,,,1.65,2.99,1.32,1.11,0.86,1.60,
May,,,,,,2.74,1.93,1.15,1.38,2.09,2.07,
June,,,,,,0.02,3.11,3.15,2.77,0.98,0.33,
July,,,,,,4.47,2.21,2.54,2.41,1.42,2.22,
August,,,,,,2.82,1.00,3.53,2.44,0.84,3.13,
September,,,,,,3.11,1.80,5.45,0.94,0.53,3.18,
October,,,,,,3.84,2.48,2.01,3.50,3.32,1.02,
November,,,,,,1.89,5.23,3.57,2.58,6.53,4.21,
December,,,,,,2.47,0.42,3.21,2.33,4.76,2.66,
Total,,,,,,28.36,26.29,34.35,26.98,23.18,25.90,
Calc annual,0.00,0.00,0.00,0.00,0.00,28.36,26.29,34.35,26.98,23.18,25.90,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,-0.00,
