"SOUTHAMPTON PORTSWOOD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,693,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.86,3.48,4.82,1.54,2.79,4.32,5.08,2.51,5.56,1.31,4.90,
February,0.53,0.28,3.42,5.90,0.36,4.70,2.08,4.34,2.39,1.16,1.19,
March,2.13,1.11,2.24,2.05,1.43,0.39,0.56,3.75,3.27,0.12,1.49,
April,3.35,1.03,3.44,3.17,3.20,2.73,3.16,1.83,1.91,1.02,2.74,
May,1.49,1.23,0.75,1.58,3.86,3.56,1.68,0.74,0.83,1.62,2.10,
June,2.28,0.10,1.53,0.35,2.63,0.05,2.89,2.45,2.07,1.27,0.50,
July,4.27,0.63,4.38,0.99,3.31,2.89,1.51,2.67,1.70,2.06,1.89,
August,1.58,2.20,3.40,2.34,2.46,3.70,1.08,4.34,2.65,1.69,4.45,
September,1.92,0.64,1.60,1.88,5.29,3.03,0.42,6.04,1.14,0.28,3.16,
October,3.09,1.35,1.30,5.69,4.61,4.03,2.60,1.93,6.90,4.01,1.95,
November,2.38,2.23,2.28,1.75,3.17,2.95,7.01,3.04,2.02,7.58,5.54,
December,2.95,1.68,5.53,3.26,6.42,3.69,0.36,3.71,2.74,7.45,4.24,
Total,29.83,15.96,34.69,30.50,39.53,36.04,28.43,37.35,33.18,29.57,34.15,
Calc annual,29.83,15.96,34.69,30.50,39.53,36.04,28.43,37.35,33.18,29.57,34.15,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
