Rainfall at,BLACKBURN (WITTON),
Grid ref,SD669276,Long,-2.503350,Lat,53.743719
Station no,2950,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,3.97,4.25,1.41,4.52,1.91,4.50,3.07,4.08,2.58,6.07,
February,3.17,1.16,1.25,3.30,1.76,0.73,3.19,7.98,0.61,3.52,
March,4.50,1.46,1.48,2.65,1.51,1.47,2.88,1.68,1.64,1.10,
April,2.47,3.51,2.57,0.81,2.06,2.76,0.46,1.36,2.82,2.43,
May,1.62,2.19,1.75,2.55,3.26,1.78,2.40,5.06,1.63,1.95,
June,1.26,2.87,2.02,2.69,2.64,2.50,2.04,4.32,3.39,1.33,
July,3.42,2.42,3.27,5.33,0.93,5.37,5.72,3.61,4.77,8.68,
August,3.90,6.76,4.84,6.32,1.15,11.60,5.97,4.81,0.57,4.47,
September,2.44,3.93,3.92,6.35,3.30,3.92,7.63,4.52,0.53,3.40,
October,1.34,3.33,2.00,6.70,2.63,2.60,6.80,4.38,5.57,3.21,
November,7.94,2.39,4.66,6.32,2.46,1.81,2.11,1.75,4.96,7.96,
December,9.19,3.43,1.58,5.10,4.65,4.67,6.02,3.86,8.68,4.87,
Total,45.22,37.70,30.75,52.64,28.26,43.71,48.29,47.41,37.75,48.99,
Calc annual,45.22,37.70,30.75,52.64,28.26,43.71,48.29,47.41,37.75,48.99,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
