"CARLOPS (NORTH ESK RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5080,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.57,5.51,3.46,4.17,3.25,3.54,3.09,7.20,4.45,2.49,,
February,6.15,1.28,2.91,1.89,4.43,2.40,1.81,3.59,3.46,4.20,,
March,2.72,2.20,2.05,0.60,2.24,2.47,4.80,2.54,1.31,3.72,,
April,2.26,1.87,1.33,2.70,1.48,1.15,5.48,3.31,3.56,4.04,,
May,4.47,2.69,4.90,3.70,4.33,1.65,3.23,2.20,2.30,1.91,,
June,0.77,1.29,2.99,3.67,2.78,2.52,2.91,5.30,1.21,2.66,,
July,3.09,3.94,3.28,3.12,3.00,5.76,2.96,2.91,2.17,4.81,,
August,4.48,3.87,4.87,3.25,4.89,3.74,0.07,9.05,3.70,4.10,,
September,1.08,4.46,2.85,5.85,6.01,5.88,2.68,4.39,2.09,8.85,,
October,4.18,5.24,5.88,3.45,5.27,0.60,1.64,3.35,5.58,3.71,,
November,3.06,0.93,1.92,8.45,0.70,5.50,6.62,3.21,4.76,5.21,,
December,2.35,2.65,2.10,4.14,2.29,3.36,2.93,4.50,7.76,1.84,,
Total,36.18,35.93,38.54,44.99,40.67,38.57,38.22,51.55,42.35,47.54,,
Calc annual,36.18,35.93,38.54,44.99,40.67,38.57,38.22,51.55,42.35,47.54,,
Difference,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,,
