SUTTON GREEN (PYLE HILL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,215,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.77,3.43,1.73,3.23,1.19,3.34,
February,,,,,,3.85,2.04,4.54,1.63,0.43,0.71,
March,,,,,,0.69,0.27,3.10,1.97,0.02,1.16,
April,,,,,,2.46,2.94,1.83,2.12,0.77,1.86,
May,,,,,,2.34,1.47,1.07,1.92,2.58,2.63,
June,,,,,,0.02,3.51,2.96,2.31,1.44,1.47,
July,,,,,,3.22,1.90,2.32,2.22,1.26,2.16,
August,,,,,,3.05,1.05,2.97,2.54,2.07,2.69,
September,,,,,,2.72,1.42,4.62,1.27,0.14,2.71,
October,,,,,,2.85,2.40,1.39,4.36,3.11,1.05,
November,,,,,,1.76,4.94,3.39,1.54,5.60,4.50,
December,,,,,,2.95,0.27,4.08,2.35,5.34,1.87,
Total,,,,,,27.68,25.64,34.00,27.46,23.95,26.15,
Calc annual,0.00,0.00,0.00,0.00,0.00,27.68,25.64,34.00,27.46,23.95,26.15,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,
