"NEWBURY WELFORD PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.32,1.94,0.90,2.05,2.65,3.36,0.89,2.35,0.76,4.33,,
February,0.89,0.06,1.36,4.86,2.39,0.15,0.47,3.10,2.12,3.11,,
March,1.27,2.19,0.83,0.22,1.84,2.25,3.49,4.51,1.10,0.72,,
April,1.73,1.11,0.92,0.01,2.51,1.91,0.72,1.89,2.25,3.16,,
May,1.93,2.76,1.64,1.01,2.80,0.73,0.45,1.11,3.62,2.43,,
June,1.87,0.85,1.81,1.01,2.92,0.51,2.42,2.32,1.77,1.94,,
July,3.78,3.10,2.74,3.36,4.39,4.34,0.78,1.51,0.63,0.29,,
August,2.82,5.89,4.16,1.43,2.35,2.83,3.48,2.84,0.96,1.25,,
September,1.72,1.86,3.08,1.23,3.12,1.56,6.04,3.76,0.84,2.56,,
October,1.17,8.53,3.65,3.24,4.04,3.68,3.46,1.19,5.34,2.48,,
November,1.93,3.16,2.34,2.48,6.29,5.55,1.03,0.92,3.73,3.31,,
December,0.95,5.81,0.94,3.34,2.85,2.20,4.18,4.56,2.94,1.87,,
Total,23.38,37.26,24.37,24.24,38.15,29.07,27.41,30.06,26.06,27.45,,
Calc annual,23.38,37.26,24.37,24.24,38.15,29.07,27.41,30.06,26.06,27.45,,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,,
