"HORNDON EASTERN SEWAGE WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1259,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.11,1.44,0.96,2.38,0.95,1.66,
February,,,,,,1.98,2.68,2.80,1.12,0.34,0.48,
March,,,,,,0.82,0.09,1.68,1.73,0.02,1.03,
April,,,,,,1.61,4.16,1.66,1.19,0.96,1.43,
May,,,,,,1.66,0.85,1.15,2.22,1.24,2.61,
June,,,,,,0.23,3.21,2.51,2.45,1.02,0.70,
July,,,,,,3.68,2.20,2.41,1.74,2.12,2.26,
August,,,,,,2.15,1.23,3.16,2.84,1.77,2.20,
September,,,,,,2.13,0.65,3.91,0.44,0.09,2.28,
October,,,,,,2.50,2.25,1.08,2.73,2.23,0.97,
November,,,,,,1.27,3.67,2.12,1.82,4.06,3.48,
December,,,,,,2.23,0.57,2.16,2.74,2.84,1.54,
Total,,,,,,21.37,23.00,25.60,23.40,17.64,20.64,
Calc annual,0.00,0.00,0.00,0.00,0.00,21.37,23.00,25.60,23.40,17.64,20.64,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
