"STONE (IDLEROCKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2363,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.44,3.28,3.65,2.58,2.46,2.42,3.92,2.61,6.30,2.19,4.03,
February,2.95,0.24,2.60,4.80,1.14,4.07,3.43,1.96,3.26,0.68,0.46,
March,3.75,1.29,2.51,1.75,1.16,1.39,1.33,2.97,2.29,0.46,3.24,
April,5.87,1.27,1.94,2.34,3.26,2.03,1.88,2.92,2.12,0.71,2.70,
May,3.90,2.05,0.95,3.82,5.72,7.31,3.54,2.04,0.63,2.08,2.28,
June,4.30,0.78,1.09,1.03,2.84,0.08,3.02,5.86,5.11,1.55,1.71,
July,6.13,0.66,4.30,5.06,5.64,2.35,2.46,5.54,1.98,2.39,7.83,
August,2.01,4.41,5.16,4.08,6.75,2.54,2.99,5.33,4.43,3.20,3.48,
September,2.80,1.01,3.90,3.26,4.51,4.93,1.37,4.20,1.47,1.19,3.56,
October,2.37,2.26,0.29,3.58,4.54,4.84,3.27,2.22,4.92,4.07,3.79,
November,0.79,2.21,1.32,2.13,2.52,2.33,5.23,3.45,4.34,7.14,3.70,
December,2.68,2.43,4.13,5.44,3.41,2.42,0.98,1.82,3.14,4.79,3.28,
Total,40.99,21.89,31.84,39.87,43.95,36.71,33.42,40.92,39.99,30.45,40.06,
Calc annual,40.99,21.89,31.84,39.87,43.95,36.71,33.42,40.92,39.99,30.45,40.06,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
