"SOYLAND MOOR STANSFIELD HEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3219,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.82,7.54,
February,,,,,,,,,,0.42,1.07,
March,,,,,,,,,,1.10,3.61,
April,,,,,,,,,,1.54,3.68,
May,,,,,,,,,,3.58,2.12,
June,,,,,,,,,,1.51,2.45,
July,,,,,,,,,,1.86,6.34,
August,,,,,,,,,,4.28,6.80,
September,,,,,,,,,0.61,1.72,5.27,
October,,,,,,,,,4.87,5.57,6.24,
November,,,,,,,,,7.48,8.49,5.97,
December,,,,,,,,,3.05,8.89,3.48,
Total,,,,,,,,,,40.78,54.57,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,40.78,54.57,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
