ST-NEOTS-THE-SQUARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL181602,Long,-0.27232511,Lat,52.227348,Elevation,50,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,0.85,1.77,0.98,1.17,1.28,3.66,1.08,0.95,2.1,0.95,2.01,0.83,1.85,1.89,3.51,1.3,2.19,1.66,1.02,1.16,1.14,1.41,3.01,2.97,2.86,4.26,2.01,2.87,2.58,3.35,1.32,1.89,0.99,1.34,3.29,0.68,0.86,2.61,1.75,0.93,0.81,1.77,3.78,1.04,2.45,2.94,2.15
February,,,,,0.85,1.34,2.82,0.49,0.91,1.87,0.18,0.36,1.76,2.19,0.68,1.69,1.64,2.76,0.99,0.76,0.53,2.45,0.34,1.41,0.71,2.02,2.18,3.15,0.69,0.56,1.88,1.66,1,0.57,1.04,1.3,1.68,2.13,0.47,0.79,3.01,2.49,0.75,1.47,1.75,1.77,0.71,1.94,2.58,0.09,1.62
March,,,,,2.96,1.11,3.64,1.17,0.51,2.76,0.81,0.81,1.19,2.25,0.5,0.99,0.38,1.89,1.2,0.07,1.34,0.27,1.64,2.01,1.5,0.58,1.03,3.92,0.15,1.9,2.18,3.61,1.29,0.66,0.18,0.35,1.47,4.83,0.63,0.83,0.57,2.7,2.52,0.34,2.14,1.46,0.53,1.71,1.49,1.96,1.82
April,,,,,0.34,0.63,0.9,1.69,2.64,1.47,2.24,0.85,2.4,1.58,2.43,1.01,2.32,1.99,0.79,1.31,1.87,2.83,2.62,0.74,1.4,3.13,1.46,2.73,0.14,2.17,1.59,0.91,0.86,0.66,1.57,0.49,0.8,1.47,1.49,1.32,1.73,3.02,1.31,1.54,0.3,0.53,1.05,0.37,0.85,1.51,0.34
May,,,,,0.58,1.57,1.1,1.54,1.57,0.41,1.9,0.67,1.1,1.43,2.99,2.94,1.78,0.64,1.88,1.28,2.84,2.42,4.27,2.55,0.6,0.99,0.72,4.31,2.47,0.9,0.93,1.93,2.42,1.94,1.07,2.97,2.87,0.6,3.24,2.42,3.3,2,2.5,1.6,2.74,2.91,0.56,1.33,1.72,0.46,0.97
June,,,,,2.76,1.14,2.05,5.57,0.21,0.58,0.64,0.24,1.13,0.53,1.72,0.09,2.73,2.65,2.6,0.91,0.14,1.42,0.54,1.6,1.39,2.45,4.58,1.4,0.72,2.3,0.56,1.38,0.48,2.89,1.11,1.95,3.05,1.27,3.49,0.46,1.15,1,1.15,2.4,2.4,1.88,2.66,1.62,4.99,0.86,1.78
July,,,,,1.51,3.32,1.86,2.99,2.55,2.18,2.18,0.09,4.99,2.67,3.15,1.96,2.75,2.08,2,1.89,3.14,3.45,2.01,2.05,2.14,0.69,4.9,1.66,1.44,1.96,2.83,1.85,2.5,0.7,1.37,1.25,1.5,1.81,1.03,2.29,4.15,1,0.43,1.98,2.08,0.26,3.41,1.73,1.81,3.71,3.6
August,,,,,0.75,1.71,2.03,4.31,0.54,1.76,0.52,0.77,2.36,2.14,1.65,2.44,1.51,4.27,2.12,0.64,2.01,3.29,3.11,0.92,2.09,1.24,0.42,2.75,2.25,3.83,0.16,3.73,1.84,1.64,2.33,1.63,2.79,0,3.05,0.98,2.54,3.57,3.13,2.52,4.91,1.23,3.42,1.74,2.1,0.61,3.09
September,,,,,0.78,1.25,0.58,1.91,5.21,2.11,1.37,0.88,1.84,2.84,2.31,2.57,2.16,4.21,0.6,0.23,3.72,2.55,1.67,2.23,1.68,4.99,2.56,2.31,1.85,0.94,0.55,0.53,1.08,1.42,2.52,2.44,2.98,0.93,2.35,0.57,2.7,1.96,2.26,0.72,1.65,1.86,1.61,3.4,2.21,0.03,3.51
October,,,,,2.86,0.8,1.41,2.92,1.37,0.55,1.01,0.95,0.35,3.38,2.9,2.62,2.11,1.55,2.4,2.98,0.93,0.58,3.03,1.15,1.8,2.37,1.78,2.41,2.67,3.08,2.28,2.05,2.14,1.47,2.52,2.83,1.23,0.15,2.47,3.75,0.44,0.69,2.05,2.28,2.02,1.6,1.23,1.33,2.05,1.48,4.15
November,,,,,1.72,2.06,2.49,0.76,1.69,1.12,0.54,1.56,1.09,1.11,1.88,1.27,3.22,2.3,2.11,4.92,3.65,2.28,1.34,1.96,1.76,4.1,2.32,1.52,2.38,3.13,6.56,2.16,1.79,1.14,2.74,0.26,3.65,1.26,1.48,2.12,3.32,2.82,2.3,1.27,3.58,1.07,0.74,1.35,1.51,1.39,3.31
December,,,,,3.87,3.44,2.54,0.34,1.61,2.81,1.17,1.46,2,2.23,1.93,1.55,0.51,3.03,2.32,3.53,2.36,1.02,0.55,0.56,3.77,2.47,1.5,2.66,3.06,1.34,1.57,0.73,1.48,0.77,0.89,2.42,2,2.07,1.37,1.08,1.17,1.13,1.83,0.5,2.03,1.52,1.88,1.95,2.04,3.13,2.92
Total,,,,,19.83,20.14,22.4,24.86,20.09,21.28,13.64,9.59,22.31,23.3,24.15,19.96,22.96,29.26,22.52,19.82,24.72,24.22,22.14,18.34,19.98,26.44,26.46,31.79,20.68,26.37,23.1,23.41,19.46,17.21,18.66,19.78,25.01,17.86,24.36,17.29,24.94,24.99,21.98,17.55,26.41,17.86,21.58,19.51,25.8,18.17,29.26
