"SULBY FILTER HOUSE (CHECK G)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4419/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,8.80,,,,,,,,,
February,,,3.15,,,,,,,,,
March,,,0.65,,,,,,,,,
April,,,2.75,,,,,,,,,
May,,4.90,4.12,,,,,,,,,
June,,0.40,3.10,,,,,,,,,
July,,3.00,1.85,,,,,,,,,
August,,5.10,6.30,,,,,,,,,
September,,4.00,4.65,,,,,,,,,
October,,5.75,,,,,,,,,,
November,,1.45,,,,,,,,,,
December,,8.90,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,33.50,35.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
