"BRAMPTON DENTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1567,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.16,,,,,,,,,,,
February,4.57,,,,,,,,,,,
March,1.39,,,,,,,,,,,
April,2.35,,,,,,,,,,,
May,2.79,,,,,,,,,,,
June,1.67,,,,,,,,,,,
July,4.14,,,,,,,,,,,
August,4.70,,,,,,,,,,,
September,0.56,,,,,,,,,,,
October,1.70,,,,,,,,,,,
November,3.81,,,,,,,,,,,
December,2.27,,,,,,,,,,,
Total,33.11,,,,,,,,,,,
Calc annual,33.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
