"BLACKSHIELS (FALADAN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5110/7,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,0.97,2.89,
February,,,,,,,,,,0.83,1.30,
March,,,,,,,,,,0.08,2.28,
April,,,,,,,,,,2.07,1.63,
May,,,,,,,,,,1.86,1.54,
June,,,,,,,,,4.76,2.76,1.66,
July,,,,,,,,,1.82,2.22,5.08,
August,,,,,,,,,5.29,4.87,5.69,
September,,,,,,,,,2.58,0.17,3.83,
October,,,,,,,,,3.35,3.19,2.36,
November,,,,,,,,,3.54,3.04,4.54,
December,,,,,,,,,1.86,4.77,2.23,
Total,,,,,,,,,,26.83,35.03,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.20,26.83,35.03,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
