"COLTISHALL HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1430,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.46,0.93,0.85,1.57,2.91,2.82,3.75,2.50,5.16,1.97,,
February,2.70,1.02,2.36,0.81,2.05,2.82,2.88,0.74,0.94,1.29,,
March,0.90,2.25,2.19,1.43,0.48,0.54,3.14,0.44,2.25,3.18,,
April,3.70,2.80,1.15,2.34,2.16,1.30,2.90,0.66,2.38,1.45,,
May,4.05,3.90,1.84,2.20,1.06,1.19,2.32,2.17,0.84,0.60,,
June,1.66,0.28,2.07,1.45,2.64,3.42,1.32,1.31,1.49,0.57,,
July,2.76,3.08,0.95,1.15,0.83,3.95,2.73,2.05,1.58,3.65,,
August,2.78,1.54,0.86,2.25,1.43,1.71,1.14,1.00,1.83,0.90,,
September,2.10,2.60,2.66,2.24,3.18,2.52,1.90,1.80,1.33,1.00,,
October,1.35,5.27,3.03,1.86,3.27,2.32,1.52,3.04,7.02,2.34,,
November,1.85,1.59,2.84,1.75,3.70,3.24,2.88,2.12,4.31,5.93,,
December,2.17,0.71,0.77,3.56,1.77,1.76,3.85,3.80,2.60,2.67,,
Total,28.48,25.97,21.57,22.61,25.48,27.59,30.33,21.63,31.73,25.55,,
Calc annual,28.48,25.97,21.57,22.61,25.48,27.59,30.33,21.63,31.73,25.55,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
