"ARLINGTON COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1848,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.37,8.12,4.93,4.67,6.69,4.09,7.77,7.60,11.85,2.61,8.46,
February,2.64,0.20,6.43,10.16,0.89,8.53,4.28,4.39,5.94,1.73,1.64,
March,5.17,4.87,4.76,2.43,2.45,1.56,1.17,5.44,4.65,1.10,2.90,
April,6.49,2.02,4.39,3.60,4.26,3.95,2.16,2.77,1.86,1.10,3.35,
May,3.73,2.23,2.12,3.37,4.88,7.03,2.34,2.06,0.85,4.68,3.19,
June,4.17,0.37,2.37,1.69,3.64,0.00,3.00,3.96,4.57,3.35,1.26,
July,9.32,2.34,4.90,5.44,6.09,4.81,2.92,4.92,3.44,3.50,4.57,
August,2.78,4.34,5.22,4.59,10.28,6.77,4.55,7.55,4.62,6.02,6.99,
September,4.87,3.76,4.94,4.96,9.70,6.42,4.95,9.33,1.99,1.26,6.50,
October,4.62,2.60,2.50,8.77,7.29,7.36,4.70,4.41,10.08,8.44,8.76,
November,3.27,3.89,2.53,6.31,3.92,4.26,9.39,6.19,8.07,11.79,7.12,
December,5.06,5.03,7.71,6.90,7.62,5.41,0.95,3.56,7.87,10.08,7.65,
Total,60.49,39.77,52.80,62.89,67.71,60.19,48.18,62.18,65.79,55.66,62.39,
Calc annual,60.49,39.77,52.80,62.89,67.71,60.19,48.18,62.18,65.79,55.66,62.39,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
