"LOCH AWE, FORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5407/01,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,9.46,11.75,7.15,10.50,6.17,6.21,9.80,11.43,14.92,2.56,,
February,8.82,3.60,7.74,6.50,2.80,5.67,7.48,6.30,6.48,3.46,,
March,7.88,10.32,2.60,3.15,0.49,3.30,6.70,5.60,5.13,1.84,,
April,3.87,3.10,4.70,4.12,4.58,6.90,3.01,7.06,3.86,1.57,,
May,6.78,4.65,8.03,4.25,3.69,7.11,3.48,6.80,1.30,5.65,,
June,2.33,1.82,5.47,4.63,5.08,2.82,5.21,3.92,4.70,5.86,,
July,5.29,5.60,5.83,9.55,7.61,4.22,5.61,4.42,5.83,6.29,,
August,6.65,6.66,5.99,7.82,7.71,4.77,8.01,5.14,5.02,8.97,,
September,5.75,4.61,6.01,11.84,7.24,6.46,6.45,7.10,5.33,5.70,,
October,4.92,7.98,3.93,12.77,5.74,7.39,9.25,9.47,9.35,10.00,,
November,9.37,4.37,6.01,8.62,6.32,2.12,7.86,6.78,8.04,,,
December,6.88,13.57,6.61,8.65,9.17,4.51,7.72,0.90,7.79,,,
Total,78.00,78.03,70.07,92.40,66.60,61.48,80.58,74.92,77.75,,,
Calc annual,78.00,78.03,70.07,92.40,66.60,61.48,80.58,74.92,77.75,51.90,0.00,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,NaN,NaN,
