"HATFIELD, COUNTY SURVEYORS OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,946,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.14,2.47,3.04,1.03,2.86,1.99,2.75,1.36,2.80,1.61,2.48,
February,0.32,0.21,1.37,4.05,1.03,2.81,2.78,3.28,1.55,0.66,0.83,
March,1.36,0.86,1.88,1.81,0.90,0.80,0.23,1.95,1.48,0.02,1.76,
April,3.44,1.48,2.36,1.33,3.12,1.64,3.54,1.62,1.34,1.29,2.97,
May,0.72,1.14,1.16,1.28,4.03,1.90,1.56,1.01,1.35,2.03,3.84,
June,1.49,0.52,1.31,0.87,3.01,0.14,3.22,2.53,1.56,0.72,0.96,
July,4.18,0.13,3.45,3.33,4.07,4.19,2.91,2.41,2.05,1.79,2.82,
August,1.25,0.74,2.62,2.96,2.05,2.68,1.01,3.47,2.13,0.61,3.24,
September,2.39,1.86,1.94,2.06,3.23,2.98,1.83,5.06,0.96,0.23,3.04,
October,1.76,1.37,1.42,5.35,3.35,2.52,2.18,2.26,3.52,3.26,1.00,
November,0.67,2.04,0.96,1.31,2.56,1.78,4.49,2.46,2.15,5.84,3.70,
December,1.43,1.47,4.42,2.66,2.79,1.83,0.23,3.47,2.29,3.93,2.32,
Total,21.15,14.29,25.93,28.04,33.00,25.26,26.73,30.88,23.18,21.99,28.96,
Calc annual,21.15,14.29,25.93,28.04,33.00,25.26,26.73,30.88,23.18,21.99,28.96,
Difference,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
