"HATFIELD, COUNTY SURVEYOR'S OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,946,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,2.79,0.63,3.55,1.56,1.43,2.42,3.56,,
February,,,,0.67,2.19,3.47,3.66,0.73,0.82,3.09,,
March,,,,1.99,3.58,1.33,4.75,1.50,0.70,3.40,,
April,,,,2.71,0.72,0.86,1.06,1.80,4.18,3.46,,
May,,,,1.65,1.39,2.27,2.01,1.93,2.32,0.41,,
June,,,,0.67,1.78,1.07,2.28,1.76,0.89,1.40,,
July,,,,1.88,1.91,4.88,1.84,3.78,3.09,1.81,,
August,,,5.09,0.97,1.43,2.68,3.26,4.13,0.82,2.38,,
September,,,2.65,1.04,0.99,2.14,1.12,3.33,4.68,1.19,,
October,,,2.22,2.92,1.48,2.06,3.07,3.71,1.26,0.58,,
November,,,2.19,2.31,2.32,2.12,3.89,1.04,2.03,1.97,,
December,,,2.46,0.67,6.73,4.84,3.06,0.94,2.20,3.64,,
Total,,,,20.27,25.15,31.27,31.56,26.08,25.41,26.89,,
Calc annual,0.00,0.00,14.61,20.27,25.15,31.27,31.56,26.08,25.41,26.89,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,,
