"COMRIE, DUNIRA",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5544,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,6.30,5.75,6.59,12.53,8.33,13.35,1.80,9.35,
February,,,,8.03,1.05,6.66,7.55,2.79,5.40,2.16,1.03,
March,,,,3.04,0.78,1.41,3.33,5.20,9.16,0.57,3.40,
April,,,,4.55,3.23,5.35,3.38,1.95,4.00,1.10,1.80,
May,,,,1.77,6.91,8.00,3.76,1.92,1.96,4.22,2.67,
June,,,,1.40,1.71,0.64,4.76,4.13,4.33,2.41,2.75,
July,,,,3.56,4.99,2.75,2.41,5.67,1.03,3.41,2.83,
August,,,,7.47,4.12,4.68,3.53,7.02,6.50,5.78,8.06,
September,,,,6.88,6.46,3.03,3.58,5.47,4.31,1.04,4.81,
October,,,,7.36,4.59,6.68,6.21,7.75,10.94,6.20,8.90,
November,,,,3.22,3.60,0.84,10.32,4.51,6.64,7.79,4.71,
December,,,,3.83,11.28,6.02,1.21,2.04,6.63,12.27,6.57,
Total,,,,57.41,54.47,52.65,62.55,56.78,74.25,48.75,56.88,
Calc annual,0.00,0.00,0.00,57.41,54.47,52.65,62.57,56.78,74.25,48.75,56.88,
Difference,NaN,NaN,NaN,0.00,-0.00,-0.00,-0.02,0.00,0.00,0.00,0.00,
