"STALYBRIDGE MARKET GROUND YARD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2751,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.27,6.24,3.11,3.54,3.33,2.58,3.69,4.64,9.76,2.12,4.93,
February,4.13,0.36,4.97,4.82,1.18,6.40,3.26,1.46,5.37,0.99,0.36,
March,3.04,2.99,2.31,1.80,1.38,1.66,1.43,4.33,1.54,1.12,2.80,
April,4.52,1.55,2.78,3.41,1.73,2.14,2.03,3.08,1.00,1.76,2.31,
May,5.52,1.99,1.48,3.76,5.72,4.18,4.42,1.08,0.94,2.87,1.83,
June,3.14,0.40,2.76,1.01,2.96,0.01,3.14,4.98,7.10,1.33,3.98,
July,7.26,1.49,4.88,5.14,4.12,2.29,1.94,3.96,1.90,2.34,6.43,
August,2.62,5.00,4.81,4.52,5.67,3.60,5.16,5.26,5.44,4.48,5.39,
September,2.52,0.88,3.70,4.31,3.26,4.37,3.13,6.03,1.02,1.77,3.53,
October,1.32,2.45,0.57,4.46,5.35,4.80,3.78,2.94,3.80,5.07,4.83,
November,1.38,2.12,2.81,6.59,2.42,2.83,4.87,3.78,5.89,8.51,4.53,
December,2.69,5.72,4.29,3.91,4.02,3.14,2.01,0.88,2.31,6.96,2.38,
Total,43.41,31.19,38.47,47.27,41.14,38.00,38.86,42.42,46.07,39.32,43.30,
Calc annual,43.41,31.19,38.47,47.27,41.14,38.00,38.86,42.42,46.07,39.32,43.30,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
