"YORK HESLINGTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3384,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.93,1.86,3.19,2.12,2.77,1.56,2.78,2.09,5.06,2.23,3.56,
February,1.02,0.15,2.53,4.54,1.18,4.10,1.72,1.53,1.55,0.76,0.67,
March,2.13,1.07,2.04,1.60,1.39,1.09,0.67,1.55,2.22,0.24,2.29,
April,3.96,1.31,1.86,1.64,2.39,2.41,1.22,1.88,0.59,1.01,2.30,
May,2.36,1.66,1.11,2.69,3.90,3.00,2.45,1.23,1.67,1.46,1.14,
June,2.40,0.34,1.30,0.84,1.63,0.01,3.67,2.83,4.16,1.62,1.55,
July,5.97,0.96,5.21,2.44,2.71,1.33,3.89,3.47,0.69,2.12,4.48,
August,1.54,3.95,3.82,3.40,3.04,2.38,2.91,4.65,3.91,2.41,3.69,
September,1.33,0.77,2.00,3.06,2.75,2.69,1.26,4.66,0.40,0.72,3.28,
October,2.22,2.05,1.06,2.30,3.03,2.80,3.04,1.93,4.22,2.73,1.80,
November,1.21,2.00,1.53,2.63,2.09,2.12,3.84,2.60,3.10,4.02,3.23,
December,2.52,2.28,2.91,3.50,2.54,2.64,0.75,2.77,1.34,5.75,2.17,
Total,29.59,18.40,28.56,30.76,29.42,26.13,28.20,31.19,28.91,25.07,30.16,
Calc annual,29.59,18.40,28.56,30.76,29.42,26.13,28.20,31.19,28.91,25.07,30.16,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
