S. UIST, USHENISH,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,4.73,4.33,3.58,2.33,3.61,6.04,5.03,3.62,3.90,7.42,,
February,6.12,4.79,4.28,3.31,5.44,3.66,6.62,1.26,4.41,2.20,,
March,2.23,2.59,4.38,5.01,4.56,4.42,1.38,3.69,1.48,7.18,,
April,4.60,5.04,3.42,3.72,5.08,4.60,3.00,1.67,0.61,2.89,,
May,3.81,2.56,4.06,3.01,2.20,0.87,1.85,3.19,0.86,1.27,,
June,1.52,1.93,3.34,3.40,1.75,1.64,2.76,2.31,2.47,4.76,,
July,2.72,4.56,1.74,0.87,3.44,4.27,1.54,1.78,2.00,2.44,,
August,4.44,3.71,2.97,2.26,5.52,1.49,2.42,4.19,6.58,4.99,,
September,2.01,3.86,1.93,2.17,5.77,3.06,1.45,3.39,4.16,6.45,,
October,3.21,2.29,4.78,5.96,3.65,1.80,8.95,5.98,7.15,3.84,,
November,4.31,4.28,5.40,7.43,5.62,2.17,6.28,10.71,3.67,6.50,,
December,5.30,6.18,7.65,4.44,4.55,4.38,6.54,3.92,5.95,8.72,,
Total,45.00,46.12,47.53,43.91,51.19,38.40,47.82,45.71,43.24,58.66,,
Calc annual,45.00,46.12,47.53,43.91,51.19,38.40,47.82,45.71,43.24,58.66,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
